t,plant,axis,phytomer
775.000000,1,MS,5
775.000000,1,MS,6
776.000000,1,MS,1
776.000000,1,MS,2
776.000000,1,MS,3
776.000000,1,MS,4
776.000000,1,MS,5
776.000000,1,MS,6
777.000000,1,MS,1
777.000000,1,MS,2
777.000000,1,MS,3
777.000000,1,MS,4
777.000000,1,MS,5
777.000000,1,MS,6
778.000000,1,MS,1
778.000000,1,MS,2
778.000000,1,MS,3
778.000000,1,MS,4
778.000000,1,MS,5
778.000000,1,MS,6
779.000000,1,MS,1
779.000000,1,MS,2
779.000000,1,MS,3
779.000000,1,MS,4
779.000000,1,MS,5
779.000000,1,MS,6
780.000000,1,MS,1
780.000000,1,MS,2
780.000000,1,MS,3
780.000000,1,MS,4
780.000000,1,MS,5
780.000000,1,MS,6
781.000000,1,MS,1
781.000000,1,MS,2
781.000000,1,MS,3
781.000000,1,MS,4
781.000000,1,MS,5
781.000000,1,MS,6
782.000000,1,MS,1
782.000000,1,MS,2
782.000000,1,MS,3
782.000000,1,MS,4
782.000000,1,MS,5
782.000000,1,MS,6
783.000000,1,MS,1
783.000000,1,MS,2
783.000000,1,MS,3
783.000000,1,MS,4
783.000000,1,MS,5
783.000000,1,MS,6
784.000000,1,MS,1
784.000000,1,MS,2
784.000000,1,MS,3
784.000000,1,MS,4
784.000000,1,MS,5
784.000000,1,MS,6
785.000000,1,MS,1
785.000000,1,MS,2
785.000000,1,MS,3
785.000000,1,MS,4
785.000000,1,MS,5
785.000000,1,MS,6
786.000000,1,MS,1
786.000000,1,MS,2
786.000000,1,MS,3
786.000000,1,MS,4
786.000000,1,MS,5
786.000000,1,MS,6
787.000000,1,MS,1
787.000000,1,MS,2
787.000000,1,MS,3
787.000000,1,MS,4
787.000000,1,MS,5
787.000000,1,MS,6
788.000000,1,MS,1
788.000000,1,MS,2
788.000000,1,MS,3
788.000000,1,MS,4
788.000000,1,MS,5
788.000000,1,MS,6
789.000000,1,MS,1
789.000000,1,MS,2
789.000000,1,MS,3
789.000000,1,MS,4
789.000000,1,MS,5
789.000000,1,MS,6
790.000000,1,MS,1
790.000000,1,MS,2
790.000000,1,MS,3
790.000000,1,MS,4
790.000000,1,MS,5
790.000000,1,MS,6
791.000000,1,MS,1
791.000000,1,MS,2
791.000000,1,MS,3
791.000000,1,MS,4
791.000000,1,MS,5
791.000000,1,MS,6
792.000000,1,MS,1
792.000000,1,MS,2
792.000000,1,MS,3
792.000000,1,MS,4
792.000000,1,MS,5
792.000000,1,MS,6
793.000000,1,MS,1
793.000000,1,MS,2
793.000000,1,MS,3
793.000000,1,MS,4
793.000000,1,MS,5
793.000000,1,MS,6
794.000000,1,MS,1
794.000000,1,MS,2
794.000000,1,MS,3
794.000000,1,MS,4
794.000000,1,MS,5
794.000000,1,MS,6
795.000000,1,MS,1
795.000000,1,MS,2
795.000000,1,MS,3
795.000000,1,MS,4
795.000000,1,MS,5
795.000000,1,MS,6
796.000000,1,MS,1
796.000000,1,MS,2
796.000000,1,MS,3
796.000000,1,MS,4
796.000000,1,MS,5
796.000000,1,MS,6
797.000000,1,MS,1
797.000000,1,MS,2
797.000000,1,MS,3
797.000000,1,MS,4
797.000000,1,MS,5
797.000000,1,MS,6
798.000000,1,MS,1
798.000000,1,MS,2
798.000000,1,MS,3
798.000000,1,MS,4
798.000000,1,MS,5
798.000000,1,MS,6
799.000000,1,MS,1
799.000000,1,MS,2
799.000000,1,MS,3
799.000000,1,MS,4
799.000000,1,MS,5
799.000000,1,MS,6
800.000000,1,MS,1
800.000000,1,MS,2
800.000000,1,MS,3
800.000000,1,MS,4
800.000000,1,MS,5
800.000000,1,MS,6
801.000000,1,MS,1
801.000000,1,MS,2
801.000000,1,MS,3
801.000000,1,MS,4
801.000000,1,MS,5
801.000000,1,MS,6
802.000000,1,MS,1
802.000000,1,MS,2
802.000000,1,MS,3
802.000000,1,MS,4
802.000000,1,MS,5
802.000000,1,MS,6
803.000000,1,MS,1
803.000000,1,MS,2
803.000000,1,MS,3
803.000000,1,MS,4
803.000000,1,MS,5
803.000000,1,MS,6
804.000000,1,MS,1
804.000000,1,MS,2
804.000000,1,MS,3
804.000000,1,MS,4
804.000000,1,MS,5
804.000000,1,MS,6
805.000000,1,MS,1
805.000000,1,MS,2
805.000000,1,MS,3
805.000000,1,MS,4
805.000000,1,MS,5
805.000000,1,MS,6
806.000000,1,MS,1
806.000000,1,MS,2
806.000000,1,MS,3
806.000000,1,MS,4
806.000000,1,MS,5
806.000000,1,MS,6
807.000000,1,MS,1
807.000000,1,MS,2
807.000000,1,MS,3
807.000000,1,MS,4
807.000000,1,MS,5
807.000000,1,MS,6
808.000000,1,MS,1
808.000000,1,MS,2
808.000000,1,MS,3
808.000000,1,MS,4
808.000000,1,MS,5
808.000000,1,MS,6
809.000000,1,MS,1
809.000000,1,MS,2
809.000000,1,MS,3
809.000000,1,MS,4
809.000000,1,MS,5
809.000000,1,MS,6
810.000000,1,MS,1
810.000000,1,MS,2
810.000000,1,MS,3
810.000000,1,MS,4
810.000000,1,MS,5
810.000000,1,MS,6
811.000000,1,MS,1
811.000000,1,MS,2
811.000000,1,MS,3
811.000000,1,MS,4
811.000000,1,MS,5
811.000000,1,MS,6
812.000000,1,MS,1
812.000000,1,MS,2
812.000000,1,MS,3
812.000000,1,MS,4
812.000000,1,MS,5
812.000000,1,MS,6
813.000000,1,MS,1
813.000000,1,MS,2
813.000000,1,MS,3
813.000000,1,MS,4
813.000000,1,MS,5
813.000000,1,MS,6
814.000000,1,MS,1
814.000000,1,MS,2
814.000000,1,MS,3
814.000000,1,MS,4
814.000000,1,MS,5
814.000000,1,MS,6
815.000000,1,MS,1
815.000000,1,MS,2
815.000000,1,MS,3
815.000000,1,MS,4
815.000000,1,MS,5
815.000000,1,MS,6
816.000000,1,MS,1
816.000000,1,MS,2
816.000000,1,MS,3
816.000000,1,MS,4
816.000000,1,MS,5
816.000000,1,MS,6
817.000000,1,MS,1
817.000000,1,MS,2
817.000000,1,MS,3
817.000000,1,MS,4
817.000000,1,MS,5
817.000000,1,MS,6
818.000000,1,MS,1
818.000000,1,MS,2
818.000000,1,MS,3
818.000000,1,MS,4
818.000000,1,MS,5
818.000000,1,MS,6
819.000000,1,MS,1
819.000000,1,MS,2
819.000000,1,MS,3
819.000000,1,MS,4
819.000000,1,MS,5
819.000000,1,MS,6
820.000000,1,MS,1
820.000000,1,MS,2
820.000000,1,MS,3
820.000000,1,MS,4
820.000000,1,MS,5
820.000000,1,MS,6
821.000000,1,MS,1
821.000000,1,MS,2
821.000000,1,MS,3
821.000000,1,MS,4
821.000000,1,MS,5
821.000000,1,MS,6
822.000000,1,MS,1
822.000000,1,MS,2
822.000000,1,MS,3
822.000000,1,MS,4
822.000000,1,MS,5
822.000000,1,MS,6
823.000000,1,MS,1
823.000000,1,MS,2
823.000000,1,MS,3
823.000000,1,MS,4
823.000000,1,MS,5
823.000000,1,MS,6
824.000000,1,MS,1
824.000000,1,MS,2
824.000000,1,MS,3
824.000000,1,MS,4
824.000000,1,MS,5
824.000000,1,MS,6
825.000000,1,MS,1
825.000000,1,MS,2
825.000000,1,MS,3
825.000000,1,MS,4
825.000000,1,MS,5
825.000000,1,MS,6
826.000000,1,MS,1
826.000000,1,MS,2
826.000000,1,MS,3
826.000000,1,MS,4
826.000000,1,MS,5
826.000000,1,MS,6
827.000000,1,MS,1
827.000000,1,MS,2
827.000000,1,MS,3
827.000000,1,MS,4
827.000000,1,MS,5
827.000000,1,MS,6
828.000000,1,MS,1
828.000000,1,MS,2
828.000000,1,MS,3
828.000000,1,MS,4
828.000000,1,MS,5
828.000000,1,MS,6
829.000000,1,MS,1
829.000000,1,MS,2
829.000000,1,MS,3
829.000000,1,MS,4
829.000000,1,MS,5
829.000000,1,MS,6
830.000000,1,MS,1
830.000000,1,MS,2
830.000000,1,MS,3
830.000000,1,MS,4
830.000000,1,MS,5
830.000000,1,MS,6
831.000000,1,MS,1
831.000000,1,MS,2
831.000000,1,MS,3
831.000000,1,MS,4
831.000000,1,MS,5
831.000000,1,MS,6
832.000000,1,MS,1
832.000000,1,MS,2
832.000000,1,MS,3
832.000000,1,MS,4
832.000000,1,MS,5
832.000000,1,MS,6
833.000000,1,MS,1
833.000000,1,MS,2
833.000000,1,MS,3
833.000000,1,MS,4
833.000000,1,MS,5
833.000000,1,MS,6
834.000000,1,MS,1
834.000000,1,MS,2
834.000000,1,MS,3
834.000000,1,MS,4
834.000000,1,MS,5
834.000000,1,MS,6
835.000000,1,MS,1
835.000000,1,MS,2
835.000000,1,MS,3
835.000000,1,MS,4
835.000000,1,MS,5
835.000000,1,MS,6
836.000000,1,MS,1
836.000000,1,MS,2
836.000000,1,MS,3
836.000000,1,MS,4
836.000000,1,MS,5
836.000000,1,MS,6
837.000000,1,MS,1
837.000000,1,MS,2
837.000000,1,MS,3
837.000000,1,MS,4
837.000000,1,MS,5
837.000000,1,MS,6
838.000000,1,MS,1
838.000000,1,MS,2
838.000000,1,MS,3
838.000000,1,MS,4
838.000000,1,MS,5
838.000000,1,MS,6
839.000000,1,MS,1
839.000000,1,MS,2
839.000000,1,MS,3
839.000000,1,MS,4
839.000000,1,MS,5
839.000000,1,MS,6
840.000000,1,MS,1
840.000000,1,MS,2
840.000000,1,MS,3
840.000000,1,MS,4
840.000000,1,MS,5
840.000000,1,MS,6
841.000000,1,MS,1
841.000000,1,MS,2
841.000000,1,MS,3
841.000000,1,MS,4
841.000000,1,MS,5
841.000000,1,MS,6
842.000000,1,MS,1
842.000000,1,MS,2
842.000000,1,MS,3
842.000000,1,MS,4
842.000000,1,MS,5
842.000000,1,MS,6
843.000000,1,MS,1
843.000000,1,MS,2
843.000000,1,MS,3
843.000000,1,MS,4
843.000000,1,MS,5
843.000000,1,MS,6
844.000000,1,MS,1
844.000000,1,MS,2
844.000000,1,MS,3
844.000000,1,MS,4
844.000000,1,MS,5
844.000000,1,MS,6
845.000000,1,MS,1
845.000000,1,MS,2
845.000000,1,MS,3
845.000000,1,MS,4
845.000000,1,MS,5
845.000000,1,MS,6
846.000000,1,MS,1
846.000000,1,MS,2
846.000000,1,MS,3
846.000000,1,MS,4
846.000000,1,MS,5
846.000000,1,MS,6
847.000000,1,MS,1
847.000000,1,MS,2
847.000000,1,MS,3
847.000000,1,MS,4
847.000000,1,MS,5
847.000000,1,MS,6
848.000000,1,MS,1
848.000000,1,MS,2
848.000000,1,MS,3
848.000000,1,MS,4
848.000000,1,MS,5
848.000000,1,MS,6
849.000000,1,MS,1
849.000000,1,MS,2
849.000000,1,MS,3
849.000000,1,MS,4
849.000000,1,MS,5
849.000000,1,MS,6
850.000000,1,MS,1
850.000000,1,MS,2
850.000000,1,MS,3
850.000000,1,MS,4
850.000000,1,MS,5
850.000000,1,MS,6
851.000000,1,MS,1
851.000000,1,MS,2
851.000000,1,MS,3
851.000000,1,MS,4
851.000000,1,MS,5
851.000000,1,MS,6
852.000000,1,MS,1
852.000000,1,MS,2
852.000000,1,MS,3
852.000000,1,MS,4
852.000000,1,MS,5
852.000000,1,MS,6
853.000000,1,MS,1
853.000000,1,MS,2
853.000000,1,MS,3
853.000000,1,MS,4
853.000000,1,MS,5
853.000000,1,MS,6
854.000000,1,MS,1
854.000000,1,MS,2
854.000000,1,MS,3
854.000000,1,MS,4
854.000000,1,MS,5
854.000000,1,MS,6
855.000000,1,MS,1
855.000000,1,MS,2
855.000000,1,MS,3
855.000000,1,MS,4
855.000000,1,MS,5
855.000000,1,MS,6
856.000000,1,MS,1
856.000000,1,MS,2
856.000000,1,MS,3
856.000000,1,MS,4
856.000000,1,MS,5
856.000000,1,MS,6
857.000000,1,MS,1
857.000000,1,MS,2
857.000000,1,MS,3
857.000000,1,MS,4
857.000000,1,MS,5
857.000000,1,MS,6
858.000000,1,MS,1
858.000000,1,MS,2
858.000000,1,MS,3
858.000000,1,MS,4
858.000000,1,MS,5
858.000000,1,MS,6
859.000000,1,MS,1
859.000000,1,MS,2
859.000000,1,MS,3
859.000000,1,MS,4
859.000000,1,MS,5
859.000000,1,MS,6
860.000000,1,MS,1
860.000000,1,MS,2
860.000000,1,MS,3
860.000000,1,MS,4
860.000000,1,MS,5
860.000000,1,MS,6
861.000000,1,MS,1
861.000000,1,MS,2
861.000000,1,MS,3
861.000000,1,MS,4
861.000000,1,MS,5
861.000000,1,MS,6
862.000000,1,MS,1
862.000000,1,MS,2
862.000000,1,MS,3
862.000000,1,MS,4
862.000000,1,MS,5
862.000000,1,MS,6
863.000000,1,MS,1
863.000000,1,MS,2
863.000000,1,MS,3
863.000000,1,MS,4
863.000000,1,MS,5
863.000000,1,MS,6
864.000000,1,MS,1
864.000000,1,MS,2
864.000000,1,MS,3
864.000000,1,MS,4
864.000000,1,MS,5
864.000000,1,MS,6
865.000000,1,MS,1
865.000000,1,MS,2
865.000000,1,MS,3
865.000000,1,MS,4
865.000000,1,MS,5
865.000000,1,MS,6
866.000000,1,MS,1
866.000000,1,MS,2
866.000000,1,MS,3
866.000000,1,MS,4
866.000000,1,MS,5
866.000000,1,MS,6
867.000000,1,MS,1
867.000000,1,MS,2
867.000000,1,MS,3
867.000000,1,MS,4
867.000000,1,MS,5
867.000000,1,MS,6
868.000000,1,MS,1
868.000000,1,MS,2
868.000000,1,MS,3
868.000000,1,MS,4
868.000000,1,MS,5
868.000000,1,MS,6
869.000000,1,MS,1
869.000000,1,MS,2
869.000000,1,MS,3
869.000000,1,MS,4
869.000000,1,MS,5
869.000000,1,MS,6
870.000000,1,MS,1
870.000000,1,MS,2
870.000000,1,MS,3
870.000000,1,MS,4
870.000000,1,MS,5
870.000000,1,MS,6
871.000000,1,MS,1
871.000000,1,MS,2
871.000000,1,MS,3
871.000000,1,MS,4
871.000000,1,MS,5
871.000000,1,MS,6
872.000000,1,MS,1
872.000000,1,MS,2
872.000000,1,MS,3
872.000000,1,MS,4
872.000000,1,MS,5
872.000000,1,MS,6
873.000000,1,MS,1
873.000000,1,MS,2
873.000000,1,MS,3
873.000000,1,MS,4
873.000000,1,MS,5
873.000000,1,MS,6
874.000000,1,MS,1
874.000000,1,MS,2
874.000000,1,MS,3
874.000000,1,MS,4
874.000000,1,MS,5
874.000000,1,MS,6
875.000000,1,MS,1
875.000000,1,MS,2
875.000000,1,MS,3
875.000000,1,MS,4
875.000000,1,MS,5
875.000000,1,MS,6
876.000000,1,MS,1
876.000000,1,MS,2
876.000000,1,MS,3
876.000000,1,MS,4
876.000000,1,MS,5
876.000000,1,MS,6
877.000000,1,MS,1
877.000000,1,MS,2
877.000000,1,MS,3
877.000000,1,MS,4
877.000000,1,MS,5
877.000000,1,MS,6
878.000000,1,MS,1
878.000000,1,MS,2
878.000000,1,MS,3
878.000000,1,MS,4
878.000000,1,MS,5
878.000000,1,MS,6
879.000000,1,MS,1
879.000000,1,MS,2
879.000000,1,MS,3
879.000000,1,MS,4
879.000000,1,MS,5
879.000000,1,MS,6
880.000000,1,MS,1
880.000000,1,MS,2
880.000000,1,MS,3
880.000000,1,MS,4
880.000000,1,MS,5
880.000000,1,MS,6
881.000000,1,MS,1
881.000000,1,MS,2
881.000000,1,MS,3
881.000000,1,MS,4
881.000000,1,MS,5
881.000000,1,MS,6
882.000000,1,MS,1
882.000000,1,MS,2
882.000000,1,MS,3
882.000000,1,MS,4
882.000000,1,MS,5
882.000000,1,MS,6
883.000000,1,MS,1
883.000000,1,MS,2
883.000000,1,MS,3
883.000000,1,MS,4
883.000000,1,MS,5
883.000000,1,MS,6
884.000000,1,MS,1
884.000000,1,MS,2
884.000000,1,MS,3
884.000000,1,MS,4
884.000000,1,MS,5
884.000000,1,MS,6
885.000000,1,MS,1
885.000000,1,MS,2
885.000000,1,MS,3
885.000000,1,MS,4
885.000000,1,MS,5
885.000000,1,MS,6
886.000000,1,MS,1
886.000000,1,MS,2
886.000000,1,MS,3
886.000000,1,MS,4
886.000000,1,MS,5
886.000000,1,MS,6
887.000000,1,MS,1
887.000000,1,MS,2
887.000000,1,MS,3
887.000000,1,MS,4
887.000000,1,MS,5
887.000000,1,MS,6
888.000000,1,MS,1
888.000000,1,MS,2
888.000000,1,MS,3
888.000000,1,MS,4
888.000000,1,MS,5
888.000000,1,MS,6
889.000000,1,MS,1
889.000000,1,MS,2
889.000000,1,MS,3
889.000000,1,MS,4
889.000000,1,MS,5
889.000000,1,MS,6
890.000000,1,MS,1
890.000000,1,MS,2
890.000000,1,MS,3
890.000000,1,MS,4
890.000000,1,MS,5
890.000000,1,MS,6
891.000000,1,MS,1
891.000000,1,MS,2
891.000000,1,MS,3
891.000000,1,MS,4
891.000000,1,MS,5
891.000000,1,MS,6
892.000000,1,MS,1
892.000000,1,MS,2
892.000000,1,MS,3
892.000000,1,MS,4
892.000000,1,MS,5
892.000000,1,MS,6
893.000000,1,MS,1
893.000000,1,MS,2
893.000000,1,MS,3
893.000000,1,MS,4
893.000000,1,MS,5
893.000000,1,MS,6
894.000000,1,MS,1
894.000000,1,MS,2
894.000000,1,MS,3
894.000000,1,MS,4
894.000000,1,MS,5
894.000000,1,MS,6
895.000000,1,MS,1
895.000000,1,MS,2
895.000000,1,MS,3
895.000000,1,MS,4
895.000000,1,MS,5
895.000000,1,MS,6
896.000000,1,MS,1
896.000000,1,MS,2
896.000000,1,MS,3
896.000000,1,MS,4
896.000000,1,MS,5
896.000000,1,MS,6
897.000000,1,MS,1
897.000000,1,MS,2
897.000000,1,MS,3
897.000000,1,MS,4
897.000000,1,MS,5
897.000000,1,MS,6
898.000000,1,MS,1
898.000000,1,MS,2
898.000000,1,MS,3
898.000000,1,MS,4
898.000000,1,MS,5
898.000000,1,MS,6
899.000000,1,MS,1
899.000000,1,MS,2
899.000000,1,MS,3
899.000000,1,MS,4
899.000000,1,MS,5
899.000000,1,MS,6
900.000000,1,MS,1
900.000000,1,MS,2
900.000000,1,MS,3
900.000000,1,MS,4
900.000000,1,MS,5
900.000000,1,MS,6
901.000000,1,MS,1
901.000000,1,MS,2
901.000000,1,MS,3
901.000000,1,MS,4
901.000000,1,MS,5
901.000000,1,MS,6
902.000000,1,MS,1
902.000000,1,MS,2
902.000000,1,MS,3
902.000000,1,MS,4
902.000000,1,MS,5
902.000000,1,MS,6
903.000000,1,MS,1
903.000000,1,MS,2
903.000000,1,MS,3
903.000000,1,MS,4
903.000000,1,MS,5
903.000000,1,MS,6
904.000000,1,MS,1
904.000000,1,MS,2
904.000000,1,MS,3
904.000000,1,MS,4
904.000000,1,MS,5
904.000000,1,MS,6
905.000000,1,MS,1
905.000000,1,MS,2
905.000000,1,MS,3
905.000000,1,MS,4
905.000000,1,MS,5
905.000000,1,MS,6
906.000000,1,MS,1
906.000000,1,MS,2
906.000000,1,MS,3
906.000000,1,MS,4
906.000000,1,MS,5
906.000000,1,MS,6
907.000000,1,MS,1
907.000000,1,MS,2
907.000000,1,MS,3
907.000000,1,MS,4
907.000000,1,MS,5
907.000000,1,MS,6
908.000000,1,MS,1
908.000000,1,MS,2
908.000000,1,MS,3
908.000000,1,MS,4
908.000000,1,MS,5
908.000000,1,MS,6
909.000000,1,MS,1
909.000000,1,MS,2
909.000000,1,MS,3
909.000000,1,MS,4
909.000000,1,MS,5
909.000000,1,MS,6
910.000000,1,MS,1
910.000000,1,MS,2
910.000000,1,MS,3
910.000000,1,MS,4
910.000000,1,MS,5
910.000000,1,MS,6
911.000000,1,MS,1
911.000000,1,MS,2
911.000000,1,MS,3
911.000000,1,MS,4
911.000000,1,MS,5
911.000000,1,MS,6
912.000000,1,MS,1
912.000000,1,MS,2
912.000000,1,MS,3
912.000000,1,MS,4
912.000000,1,MS,5
912.000000,1,MS,6
913.000000,1,MS,1
913.000000,1,MS,2
913.000000,1,MS,3
913.000000,1,MS,4
913.000000,1,MS,5
913.000000,1,MS,6
914.000000,1,MS,1
914.000000,1,MS,2
914.000000,1,MS,3
914.000000,1,MS,4
914.000000,1,MS,5
914.000000,1,MS,6
915.000000,1,MS,1
915.000000,1,MS,2
915.000000,1,MS,3
915.000000,1,MS,4
915.000000,1,MS,5
915.000000,1,MS,6
916.000000,1,MS,1
916.000000,1,MS,2
916.000000,1,MS,3
916.000000,1,MS,4
916.000000,1,MS,5
916.000000,1,MS,6
917.000000,1,MS,1
917.000000,1,MS,2
917.000000,1,MS,3
917.000000,1,MS,4
917.000000,1,MS,5
917.000000,1,MS,6
918.000000,1,MS,1
918.000000,1,MS,2
918.000000,1,MS,3
918.000000,1,MS,4
918.000000,1,MS,5
918.000000,1,MS,6
919.000000,1,MS,1
919.000000,1,MS,2
919.000000,1,MS,3
919.000000,1,MS,4
919.000000,1,MS,5
919.000000,1,MS,6
920.000000,1,MS,1
920.000000,1,MS,2
920.000000,1,MS,3
920.000000,1,MS,4
920.000000,1,MS,5
920.000000,1,MS,6
921.000000,1,MS,1
921.000000,1,MS,2
921.000000,1,MS,3
921.000000,1,MS,4
921.000000,1,MS,5
921.000000,1,MS,6
922.000000,1,MS,1
922.000000,1,MS,2
922.000000,1,MS,3
922.000000,1,MS,4
922.000000,1,MS,5
922.000000,1,MS,6
923.000000,1,MS,1
923.000000,1,MS,2
923.000000,1,MS,3
923.000000,1,MS,4
923.000000,1,MS,5
923.000000,1,MS,6
924.000000,1,MS,1
924.000000,1,MS,2
924.000000,1,MS,3
924.000000,1,MS,4
924.000000,1,MS,5
924.000000,1,MS,6
925.000000,1,MS,1
925.000000,1,MS,2
925.000000,1,MS,3
925.000000,1,MS,4
925.000000,1,MS,5
925.000000,1,MS,6
926.000000,1,MS,1
926.000000,1,MS,2
926.000000,1,MS,3
926.000000,1,MS,4
926.000000,1,MS,5
926.000000,1,MS,6
927.000000,1,MS,1
927.000000,1,MS,2
927.000000,1,MS,3
927.000000,1,MS,4
927.000000,1,MS,5
927.000000,1,MS,6
928.000000,1,MS,1
928.000000,1,MS,2
928.000000,1,MS,3
928.000000,1,MS,4
928.000000,1,MS,5
928.000000,1,MS,6
929.000000,1,MS,1
929.000000,1,MS,2
929.000000,1,MS,3
929.000000,1,MS,4
929.000000,1,MS,5
929.000000,1,MS,6
930.000000,1,MS,1
930.000000,1,MS,2
930.000000,1,MS,3
930.000000,1,MS,4
930.000000,1,MS,5
930.000000,1,MS,6
931.000000,1,MS,1
931.000000,1,MS,2
931.000000,1,MS,3
931.000000,1,MS,4
931.000000,1,MS,5
931.000000,1,MS,6
932.000000,1,MS,1
932.000000,1,MS,2
932.000000,1,MS,3
932.000000,1,MS,4
932.000000,1,MS,5
932.000000,1,MS,6
933.000000,1,MS,1
933.000000,1,MS,2
933.000000,1,MS,3
933.000000,1,MS,4
933.000000,1,MS,5
933.000000,1,MS,6
934.000000,1,MS,1
934.000000,1,MS,2
934.000000,1,MS,3
934.000000,1,MS,4
934.000000,1,MS,5
934.000000,1,MS,6
935.000000,1,MS,1
935.000000,1,MS,2
935.000000,1,MS,3
935.000000,1,MS,4
935.000000,1,MS,5
935.000000,1,MS,6
936.000000,1,MS,1
936.000000,1,MS,2
936.000000,1,MS,3
936.000000,1,MS,4
936.000000,1,MS,5
936.000000,1,MS,6
937.000000,1,MS,1
937.000000,1,MS,2
937.000000,1,MS,3
937.000000,1,MS,4
937.000000,1,MS,5
937.000000,1,MS,6
938.000000,1,MS,1
938.000000,1,MS,2
938.000000,1,MS,3
938.000000,1,MS,4
938.000000,1,MS,5
938.000000,1,MS,6
939.000000,1,MS,1
939.000000,1,MS,2
939.000000,1,MS,3
939.000000,1,MS,4
939.000000,1,MS,5
939.000000,1,MS,6
940.000000,1,MS,1
940.000000,1,MS,2
940.000000,1,MS,3
940.000000,1,MS,4
940.000000,1,MS,5
940.000000,1,MS,6
941.000000,1,MS,1
941.000000,1,MS,2
941.000000,1,MS,3
941.000000,1,MS,4
941.000000,1,MS,5
941.000000,1,MS,6
942.000000,1,MS,1
942.000000,1,MS,2
942.000000,1,MS,3
942.000000,1,MS,4
942.000000,1,MS,5
942.000000,1,MS,6
943.000000,1,MS,1
943.000000,1,MS,2
943.000000,1,MS,3
943.000000,1,MS,4
943.000000,1,MS,5
943.000000,1,MS,6
944.000000,1,MS,1
944.000000,1,MS,2
944.000000,1,MS,3
944.000000,1,MS,4
944.000000,1,MS,5
944.000000,1,MS,6
945.000000,1,MS,1
945.000000,1,MS,2
945.000000,1,MS,3
945.000000,1,MS,4
945.000000,1,MS,5
945.000000,1,MS,6
946.000000,1,MS,1
946.000000,1,MS,2
946.000000,1,MS,3
946.000000,1,MS,4
946.000000,1,MS,5
946.000000,1,MS,6
947.000000,1,MS,1
947.000000,1,MS,2
947.000000,1,MS,3
947.000000,1,MS,4
947.000000,1,MS,5
947.000000,1,MS,6
948.000000,1,MS,1
948.000000,1,MS,2
948.000000,1,MS,3
948.000000,1,MS,4
948.000000,1,MS,5
948.000000,1,MS,6
949.000000,1,MS,1
949.000000,1,MS,2
949.000000,1,MS,3
949.000000,1,MS,4
949.000000,1,MS,5
949.000000,1,MS,6
950.000000,1,MS,1
950.000000,1,MS,2
950.000000,1,MS,3
950.000000,1,MS,4
950.000000,1,MS,5
950.000000,1,MS,6
951.000000,1,MS,1
951.000000,1,MS,2
951.000000,1,MS,3
951.000000,1,MS,4
951.000000,1,MS,5
951.000000,1,MS,6
952.000000,1,MS,1
952.000000,1,MS,2
952.000000,1,MS,3
952.000000,1,MS,4
952.000000,1,MS,5
952.000000,1,MS,6
953.000000,1,MS,1
953.000000,1,MS,2
953.000000,1,MS,3
953.000000,1,MS,4
953.000000,1,MS,5
953.000000,1,MS,6
954.000000,1,MS,1
954.000000,1,MS,2
954.000000,1,MS,3
954.000000,1,MS,4
954.000000,1,MS,5
954.000000,1,MS,6
955.000000,1,MS,1
955.000000,1,MS,2
955.000000,1,MS,3
955.000000,1,MS,4
955.000000,1,MS,5
955.000000,1,MS,6
956.000000,1,MS,1
956.000000,1,MS,2
956.000000,1,MS,3
956.000000,1,MS,4
956.000000,1,MS,5
956.000000,1,MS,6
957.000000,1,MS,1
957.000000,1,MS,2
957.000000,1,MS,3
957.000000,1,MS,4
957.000000,1,MS,5
957.000000,1,MS,6
958.000000,1,MS,1
958.000000,1,MS,2
958.000000,1,MS,3
958.000000,1,MS,4
958.000000,1,MS,5
958.000000,1,MS,6
959.000000,1,MS,1
959.000000,1,MS,2
959.000000,1,MS,3
959.000000,1,MS,4
959.000000,1,MS,5
959.000000,1,MS,6
960.000000,1,MS,1
960.000000,1,MS,2
960.000000,1,MS,3
960.000000,1,MS,4
960.000000,1,MS,5
960.000000,1,MS,6
961.000000,1,MS,1
961.000000,1,MS,2
961.000000,1,MS,3
961.000000,1,MS,4
961.000000,1,MS,5
961.000000,1,MS,6
962.000000,1,MS,1
962.000000,1,MS,2
962.000000,1,MS,3
962.000000,1,MS,4
962.000000,1,MS,5
962.000000,1,MS,6
963.000000,1,MS,1
963.000000,1,MS,2
963.000000,1,MS,3
963.000000,1,MS,4
963.000000,1,MS,5
963.000000,1,MS,6
964.000000,1,MS,1
964.000000,1,MS,2
964.000000,1,MS,3
964.000000,1,MS,4
964.000000,1,MS,5
964.000000,1,MS,6
965.000000,1,MS,1
965.000000,1,MS,2
965.000000,1,MS,3
965.000000,1,MS,4
965.000000,1,MS,5
965.000000,1,MS,6
966.000000,1,MS,1
966.000000,1,MS,2
966.000000,1,MS,3
966.000000,1,MS,4
966.000000,1,MS,5
966.000000,1,MS,6
967.000000,1,MS,1
967.000000,1,MS,2
967.000000,1,MS,3
967.000000,1,MS,4
967.000000,1,MS,5
967.000000,1,MS,6
968.000000,1,MS,1
968.000000,1,MS,2
968.000000,1,MS,3
968.000000,1,MS,4
968.000000,1,MS,5
968.000000,1,MS,6
969.000000,1,MS,1
969.000000,1,MS,2
969.000000,1,MS,3
969.000000,1,MS,4
969.000000,1,MS,5
