t,plant,axis,phytomer,organ,element,green_area
651.0,1.0,MS,1,Lamina,exposed,0.00346
651.0,1.0,MS,1,Sheath,exposed,0.0006
651.0,1.0,MS,2,Internode,enclosed,0.0004
651.0,1.0,MS,2,Lamina,exposed,0.0034
651.0,1.0,MS,2,Sheath,exposed,0.0005
651.0,1.0,MS,3,Internode,enclosed,0.00025
651.0,1.0,MS,3,Lamina,exposed,0.00154376285714
651.0,1.0,MS,3,Sheath,exposed,0.0003232
651.0,1.0,MS,4,Peduncle,exposed,0.000810959
651.0,1.0,MS,4,Peduncle,enclosed,0.00159
651.0,1.0,MS,5,Chaff,exposed,0.000238182857143
652.0,1.0,MS,1,Internode,exposed,0.000327
652.0,1.0,MS,1,Internode,enclosed,0.001129
652.0,1.0,MS,1,Lamina,exposed,0.00346
652.0,1.0,MS,1,Sheath,exposed,0.0006
652.0,1.0,MS,2,Internode,enclosed,0.0004
652.0,1.0,MS,2,Lamina,exposed,0.0034
652.0,1.0,MS,2,Sheath,exposed,0.0005
652.0,1.0,MS,3,Internode,enclosed,0.00025
652.0,1.0,MS,3,Lamina,exposed,0.00153976
652.0,1.0,MS,3,Sheath,exposed,0.0003232
652.0,1.0,MS,4,Peduncle,exposed,0.000810959
652.0,1.0,MS,4,Peduncle,enclosed,0.00159
652.0,1.0,MS,5,Chaff,exposed,0.00023751
653.0,1.0,MS,1,Internode,exposed,0.000326285714286
653.0,1.0,MS,1,Internode,enclosed,0.001129
653.0,1.0,MS,1,Lamina,exposed,0.00346
653.0,1.0,MS,1,Sheath,exposed,0.0006
653.0,1.0,MS,2,Internode,enclosed,0.0004
653.0,1.0,MS,2,Lamina,exposed,0.0034
653.0,1.0,MS,2,Sheath,exposed,0.0005
653.0,1.0,MS,3,Internode,enclosed,0.00025
653.0,1.0,MS,3,Lamina,exposed,0.00153573
653.0,1.0,MS,3,Sheath,exposed,0.0003232
653.0,1.0,MS,4,Peduncle,exposed,0.000810959
653.0,1.0,MS,4,Peduncle,enclosed,0.00159
653.0,1.0,MS,5,Chaff,exposed,0.000236844285714
654.0,1.0,MS,1,Internode,exposed,0.000325571428571
654.0,1.0,MS,1,Internode,enclosed,0.001129
654.0,1.0,MS,1,Lamina,exposed,0.00346
654.0,1.0,MS,1,Sheath,exposed,0.0006
654.0,1.0,MS,2,Internode,enclosed,0.0004
654.0,1.0,MS,2,Lamina,exposed,0.0034
654.0,1.0,MS,2,Sheath,exposed,0.0005
654.0,1.0,MS,3,Internode,enclosed,0.00025
654.0,1.0,MS,3,Lamina,exposed,0.0015317
654.0,1.0,MS,3,Sheath,exposed,0.0003232
654.0,1.0,MS,4,Peduncle,exposed,0.000810959
654.0,1.0,MS,4,Peduncle,enclosed,0.00159
654.0,1.0,MS,5,Chaff,exposed,0.000236178571429
655.0,1.0,MS,1,Internode,exposed,0.000324857142857
655.0,1.0,MS,1,Internode,enclosed,0.001129
655.0,1.0,MS,1,Lamina,exposed,0.00346
655.0,1.0,MS,1,Sheath,exposed,0.0006
655.0,1.0,MS,2,Internode,enclosed,0.0004
655.0,1.0,MS,2,Lamina,exposed,0.0034
655.0,1.0,MS,2,Sheath,exposed,0.0005
655.0,1.0,MS,3,Internode,enclosed,0.00025
655.0,1.0,MS,3,Lamina,exposed,0.00152767
655.0,1.0,MS,3,Sheath,exposed,0.0003232
655.0,1.0,MS,4,Peduncle,exposed,0.000810959
655.0,1.0,MS,4,Peduncle,enclosed,0.00159
655.0,1.0,MS,5,Chaff,exposed,0.000235512857143
656.0,1.0,MS,1,Internode,exposed,0.000324142857143
656.0,1.0,MS,1,Internode,enclosed,0.001129
656.0,1.0,MS,1,Lamina,exposed,0.00346
656.0,1.0,MS,1,Sheath,exposed,0.0006
656.0,1.0,MS,2,Internode,enclosed,0.0004
656.0,1.0,MS,2,Lamina,exposed,0.0034
656.0,1.0,MS,2,Sheath,exposed,0.0005
656.0,1.0,MS,3,Internode,enclosed,0.00025
656.0,1.0,MS,3,Lamina,exposed,0.00152364
656.0,1.0,MS,3,Sheath,exposed,0.0003232
656.0,1.0,MS,4,Peduncle,exposed,0.000810959
656.0,1.0,MS,4,Peduncle,enclosed,0.00159
656.0,1.0,MS,5,Chaff,exposed,0.000234847142857
657.0,1.0,MS,1,Internode,exposed,0.000323428571429
657.0,1.0,MS,1,Internode,enclosed,0.001129
657.0,1.0,MS,1,Lamina,exposed,0.00346
657.0,1.0,MS,1,Sheath,exposed,0.0006
657.0,1.0,MS,2,Internode,enclosed,0.0004
657.0,1.0,MS,2,Lamina,exposed,0.0034
657.0,1.0,MS,2,Sheath,exposed,0.0005
657.0,1.0,MS,3,Internode,enclosed,0.00025
657.0,1.0,MS,3,Lamina,exposed,0.00151961
657.0,1.0,MS,3,Sheath,exposed,0.0003232
657.0,1.0,MS,4,Peduncle,exposed,0.000810959
657.0,1.0,MS,4,Peduncle,enclosed,0.00159
657.0,1.0,MS,5,Chaff,exposed,0.000234181428571
658.0,1.0,MS,1,Internode,exposed,0.000322714285714
658.0,1.0,MS,1,Internode,enclosed,0.001129
658.0,1.0,MS,1,Lamina,exposed,0.00346
658.0,1.0,MS,1,Sheath,exposed,0.0006
658.0,1.0,MS,2,Internode,enclosed,0.0004
658.0,1.0,MS,2,Lamina,exposed,0.0034
658.0,1.0,MS,2,Sheath,exposed,0.0005
658.0,1.0,MS,3,Internode,enclosed,0.00025
658.0,1.0,MS,3,Lamina,exposed,0.00151558
658.0,1.0,MS,3,Sheath,exposed,0.0003232
658.0,1.0,MS,4,Peduncle,exposed,0.000810959
658.0,1.0,MS,4,Peduncle,enclosed,0.00159
658.0,1.0,MS,5,Chaff,exposed,0.000233515714286
659.0,1.0,MS,1,Internode,exposed,0.000322
659.0,1.0,MS,1,Internode,enclosed,0.001129
659.0,1.0,MS,1,Lamina,exposed,0.00346
659.0,1.0,MS,1,Sheath,exposed,0.0006
659.0,1.0,MS,2,Internode,enclosed,0.0004
659.0,1.0,MS,2,Lamina,exposed,0.0034
659.0,1.0,MS,2,Sheath,exposed,0.0005
659.0,1.0,MS,3,Internode,enclosed,0.00025
659.0,1.0,MS,3,Lamina,exposed,0.00151155
659.0,1.0,MS,3,Sheath,exposed,0.0003232
659.0,1.0,MS,4,Peduncle,exposed,0.000810959
659.0,1.0,MS,4,Peduncle,enclosed,0.00159
659.0,1.0,MS,5,Chaff,exposed,0.00023285
660.0,1.0,MS,1,Internode,exposed,0.000321285714286
660.0,1.0,MS,1,Internode,enclosed,0.001129
660.0,1.0,MS,1,Lamina,exposed,0.00346
660.0,1.0,MS,1,Sheath,exposed,0.0006
660.0,1.0,MS,2,Internode,enclosed,0.0004
660.0,1.0,MS,2,Lamina,exposed,0.0034
660.0,1.0,MS,2,Sheath,exposed,0.0005
660.0,1.0,MS,3,Internode,enclosed,0.00025
660.0,1.0,MS,3,Lamina,exposed,0.00150749571429
660.0,1.0,MS,3,Sheath,exposed,0.0003232
660.0,1.0,MS,4,Peduncle,exposed,0.000810959
660.0,1.0,MS,4,Peduncle,enclosed,0.00159
660.0,1.0,MS,5,Chaff,exposed,0.000232191285714
661.0,1.0,MS,1,Internode,exposed,0.000320571428571
661.0,1.0,MS,1,Internode,enclosed,0.001129
661.0,1.0,MS,1,Lamina,exposed,0.00346
661.0,1.0,MS,1,Sheath,exposed,0.0006
661.0,1.0,MS,2,Internode,enclosed,0.0004
661.0,1.0,MS,2,Lamina,exposed,0.0034
661.0,1.0,MS,2,Sheath,exposed,0.0005
661.0,1.0,MS,3,Internode,enclosed,0.00025
661.0,1.0,MS,3,Lamina,exposed,0.00150344142857
661.0,1.0,MS,3,Sheath,exposed,0.0003232
661.0,1.0,MS,4,Peduncle,exposed,0.000810959
661.0,1.0,MS,4,Peduncle,enclosed,0.00159
661.0,1.0,MS,5,Chaff,exposed,0.000231532571429
662.0,1.0,MS,1,Internode,exposed,0.000319857142857
662.0,1.0,MS,1,Internode,enclosed,0.001129
662.0,1.0,MS,1,Lamina,exposed,0.00346
662.0,1.0,MS,1,Sheath,exposed,0.0006
662.0,1.0,MS,2,Internode,enclosed,0.0004
662.0,1.0,MS,2,Lamina,exposed,0.0034
662.0,1.0,MS,2,Sheath,exposed,0.0005
662.0,1.0,MS,3,Internode,enclosed,0.00025
662.0,1.0,MS,3,Lamina,exposed,0.00149938714286
662.0,1.0,MS,3,Sheath,exposed,0.0003232
662.0,1.0,MS,4,Peduncle,exposed,0.000810959
662.0,1.0,MS,4,Peduncle,enclosed,0.00159
662.0,1.0,MS,5,Chaff,exposed,0.000230873857143
663.0,1.0,MS,1,Internode,exposed,0.000319142857143
663.0,1.0,MS,1,Internode,enclosed,0.001129
663.0,1.0,MS,1,Lamina,exposed,0.00346
663.0,1.0,MS,1,Sheath,exposed,0.0006
663.0,1.0,MS,2,Internode,enclosed,0.0004
663.0,1.0,MS,2,Lamina,exposed,0.0034
663.0,1.0,MS,2,Sheath,exposed,0.0005
663.0,1.0,MS,3,Internode,enclosed,0.00025
663.0,1.0,MS,3,Lamina,exposed,0.00149533285714
663.0,1.0,MS,3,Sheath,exposed,0.0003232
663.0,1.0,MS,4,Peduncle,exposed,0.000810959
663.0,1.0,MS,4,Peduncle,enclosed,0.00159
663.0,1.0,MS,5,Chaff,exposed,0.000230215142857
664.0,1.0,MS,1,Internode,exposed,0.000318428571429
664.0,1.0,MS,1,Internode,enclosed,0.001129
664.0,1.0,MS,1,Lamina,exposed,0.00346
664.0,1.0,MS,1,Sheath,exposed,0.0006
664.0,1.0,MS,2,Internode,enclosed,0.0004
664.0,1.0,MS,2,Lamina,exposed,0.0034
664.0,1.0,MS,2,Sheath,exposed,0.0005
664.0,1.0,MS,3,Internode,enclosed,0.00025
664.0,1.0,MS,3,Lamina,exposed,0.00149127857143
664.0,1.0,MS,3,Sheath,exposed,0.0003232
664.0,1.0,MS,4,Peduncle,exposed,0.000810959
664.0,1.0,MS,4,Peduncle,enclosed,0.00159
664.0,1.0,MS,5,Chaff,exposed,0.000229556428571
665.0,1.0,MS,1,Internode,exposed,0.000317714285714
665.0,1.0,MS,1,Internode,enclosed,0.001129
665.0,1.0,MS,1,Lamina,exposed,0.00346
665.0,1.0,MS,1,Sheath,exposed,0.0006
665.0,1.0,MS,2,Internode,enclosed,0.0004
665.0,1.0,MS,2,Lamina,exposed,0.0034
665.0,1.0,MS,2,Sheath,exposed,0.0005
665.0,1.0,MS,3,Internode,enclosed,0.00025
665.0,1.0,MS,3,Lamina,exposed,0.00148722428571
665.0,1.0,MS,3,Sheath,exposed,0.0003232
665.0,1.0,MS,4,Peduncle,exposed,0.000810959
665.0,1.0,MS,4,Peduncle,enclosed,0.00159
665.0,1.0,MS,5,Chaff,exposed,0.000228897714286
666.0,1.0,MS,1,Internode,exposed,0.000317
666.0,1.0,MS,1,Internode,enclosed,0.001129
666.0,1.0,MS,1,Lamina,exposed,0.00346
666.0,1.0,MS,1,Sheath,exposed,0.0006
666.0,1.0,MS,2,Internode,enclosed,0.0004
666.0,1.0,MS,2,Lamina,exposed,0.0034
666.0,1.0,MS,2,Sheath,exposed,0.0005
666.0,1.0,MS,3,Internode,enclosed,0.00025
666.0,1.0,MS,3,Lamina,exposed,0.00148317
666.0,1.0,MS,3,Sheath,exposed,0.0003232
666.0,1.0,MS,4,Peduncle,exposed,0.000810959
666.0,1.0,MS,4,Peduncle,enclosed,0.00159
666.0,1.0,MS,5,Chaff,exposed,0.000228239
667.0,1.0,MS,1,Internode,exposed,0.000316285714286
667.0,1.0,MS,1,Internode,enclosed,0.001129
667.0,1.0,MS,1,Lamina,exposed,0.00346
667.0,1.0,MS,1,Sheath,exposed,0.0006
667.0,1.0,MS,2,Internode,enclosed,0.0004
667.0,1.0,MS,2,Lamina,exposed,0.0034
667.0,1.0,MS,2,Sheath,exposed,0.0005
667.0,1.0,MS,3,Internode,enclosed,0.00025
667.0,1.0,MS,3,Lamina,exposed,0.0014791
667.0,1.0,MS,3,Sheath,exposed,0.0003232
667.0,1.0,MS,4,Peduncle,exposed,0.000810214714286
667.0,1.0,MS,4,Peduncle,enclosed,0.00159
667.0,1.0,MS,5,Chaff,exposed,0.000227587142857
668.0,1.0,MS,1,Internode,exposed,0.000315571428571
668.0,1.0,MS,1,Internode,enclosed,0.001129
668.0,1.0,MS,1,Lamina,exposed,0.00346
668.0,1.0,MS,1,Sheath,exposed,0.0006
668.0,1.0,MS,2,Internode,enclosed,0.0004
668.0,1.0,MS,2,Lamina,exposed,0.0034
668.0,1.0,MS,2,Sheath,exposed,0.0005
668.0,1.0,MS,3,Internode,enclosed,0.00025
668.0,1.0,MS,3,Lamina,exposed,0.00147503
668.0,1.0,MS,3,Sheath,exposed,0.0003232
668.0,1.0,MS,4,Peduncle,exposed,0.000809470428571
668.0,1.0,MS,4,Peduncle,enclosed,0.00159
668.0,1.0,MS,5,Chaff,exposed,0.000226935285714
669.0,1.0,MS,1,Internode,exposed,0.000314857142857
669.0,1.0,MS,1,Internode,enclosed,0.001129
669.0,1.0,MS,1,Lamina,exposed,0.00346
669.0,1.0,MS,1,Sheath,exposed,0.0006
669.0,1.0,MS,2,Internode,enclosed,0.0004
669.0,1.0,MS,2,Lamina,exposed,0.0034
669.0,1.0,MS,2,Sheath,exposed,0.0005
669.0,1.0,MS,3,Internode,enclosed,0.00025
669.0,1.0,MS,3,Lamina,exposed,0.00147096
669.0,1.0,MS,3,Sheath,exposed,0.0003232
669.0,1.0,MS,4,Peduncle,exposed,0.000808726142857
669.0,1.0,MS,4,Peduncle,enclosed,0.00159
669.0,1.0,MS,5,Chaff,exposed,0.000226283428571
670.0,1.0,MS,1,Internode,exposed,0.000314142857143
670.0,1.0,MS,1,Internode,enclosed,0.001129
670.0,1.0,MS,1,Lamina,exposed,0.00346
670.0,1.0,MS,1,Sheath,exposed,0.0006
670.0,1.0,MS,2,Internode,enclosed,0.0004
670.0,1.0,MS,2,Lamina,exposed,0.0034
670.0,1.0,MS,2,Sheath,exposed,0.0005
670.0,1.0,MS,3,Internode,enclosed,0.00025
670.0,1.0,MS,3,Lamina,exposed,0.00146689
670.0,1.0,MS,3,Sheath,exposed,0.0003232
670.0,1.0,MS,4,Peduncle,exposed,0.000807981857143
670.0,1.0,MS,4,Peduncle,enclosed,0.00159
670.0,1.0,MS,5,Chaff,exposed,0.000225631571429
671.0,1.0,MS,1,Internode,exposed,0.000313428571429
671.0,1.0,MS,1,Internode,enclosed,0.001129
671.0,1.0,MS,1,Lamina,exposed,0.00346
671.0,1.0,MS,1,Sheath,exposed,0.0006
671.0,1.0,MS,2,Internode,enclosed,0.0004
671.0,1.0,MS,2,Lamina,exposed,0.0034
671.0,1.0,MS,2,Sheath,exposed,0.0005
671.0,1.0,MS,3,Internode,enclosed,0.00025
671.0,1.0,MS,3,Lamina,exposed,0.00146282
671.0,1.0,MS,3,Sheath,exposed,0.0003232
671.0,1.0,MS,4,Peduncle,exposed,0.000807237571429
671.0,1.0,MS,4,Peduncle,enclosed,0.00159
671.0,1.0,MS,5,Chaff,exposed,0.000224979714286
672.0,1.0,MS,1,Internode,exposed,0.000312714285714
672.0,1.0,MS,1,Internode,enclosed,0.001129
672.0,1.0,MS,1,Lamina,exposed,0.00346
672.0,1.0,MS,1,Sheath,exposed,0.0006
672.0,1.0,MS,2,Internode,enclosed,0.0004
672.0,1.0,MS,2,Lamina,exposed,0.0034
672.0,1.0,MS,2,Sheath,exposed,0.0005
672.0,1.0,MS,3,Internode,enclosed,0.00025
672.0,1.0,MS,3,Lamina,exposed,0.00145875
672.0,1.0,MS,3,Sheath,exposed,0.0003232
672.0,1.0,MS,4,Peduncle,exposed,0.000806493285714
672.0,1.0,MS,4,Peduncle,enclosed,0.00159
672.0,1.0,MS,5,Chaff,exposed,0.000224327857143
673.0,1.0,MS,1,Internode,exposed,0.000312
673.0,1.0,MS,1,Internode,enclosed,0.001129
673.0,1.0,MS,1,Lamina,exposed,0.00346
673.0,1.0,MS,1,Sheath,exposed,0.0006
673.0,1.0,MS,2,Internode,enclosed,0.0004
673.0,1.0,MS,2,Lamina,exposed,0.0034
673.0,1.0,MS,2,Sheath,exposed,0.0005
673.0,1.0,MS,3,Internode,enclosed,0.00025
673.0,1.0,MS,3,Lamina,exposed,0.00145468
673.0,1.0,MS,3,Sheath,exposed,0.0003232
673.0,1.0,MS,4,Peduncle,exposed,0.000805749
673.0,1.0,MS,4,Peduncle,enclosed,0.00159
673.0,1.0,MS,5,Chaff,exposed,0.000223676
674.0,1.0,MS,1,Internode,exposed,0.000311375
674.0,1.0,MS,1,Internode,enclosed,0.001129
674.0,1.0,MS,1,Lamina,exposed,0.00346
674.0,1.0,MS,1,Sheath,exposed,0.0006
674.0,1.0,MS,2,Internode,enclosed,0.0004
674.0,1.0,MS,2,Lamina,exposed,0.0034
674.0,1.0,MS,2,Sheath,exposed,0.0005
674.0,1.0,MS,3,Internode,enclosed,0.00025
674.0,1.0,MS,3,Lamina,exposed,0.0014507925
674.0,1.0,MS,3,Sheath,exposed,0.0003232
674.0,1.0,MS,4,Peduncle,exposed,0.0008050205
674.0,1.0,MS,4,Peduncle,enclosed,0.00159
674.0,1.0,MS,5,Chaff,exposed,0.00022306625
675.0,1.0,MS,1,Internode,exposed,0.00031075
675.0,1.0,MS,1,Internode,enclosed,0.001129
675.0,1.0,MS,1,Lamina,exposed,0.00346
675.0,1.0,MS,1,Sheath,exposed,0.0006
675.0,1.0,MS,2,Internode,enclosed,0.0004
675.0,1.0,MS,2,Lamina,exposed,0.0034
675.0,1.0,MS,2,Sheath,exposed,0.0005
675.0,1.0,MS,3,Internode,enclosed,0.00025
675.0,1.0,MS,3,Lamina,exposed,0.001446905
675.0,1.0,MS,3,Sheath,exposed,0.0003232
675.0,1.0,MS,4,Peduncle,exposed,0.000804292
675.0,1.0,MS,4,Peduncle,enclosed,0.00159
675.0,1.0,MS,5,Chaff,exposed,0.0002224565
676.0,1.0,MS,1,Internode,exposed,0.000310125
676.0,1.0,MS,1,Internode,enclosed,0.001129
676.0,1.0,MS,1,Lamina,exposed,0.00346
676.0,1.0,MS,1,Sheath,exposed,0.0006
676.0,1.0,MS,2,Internode,enclosed,0.0004
676.0,1.0,MS,2,Lamina,exposed,0.0034
676.0,1.0,MS,2,Sheath,exposed,0.0005
676.0,1.0,MS,3,Internode,enclosed,0.00025
676.0,1.0,MS,3,Lamina,exposed,0.0014430175
676.0,1.0,MS,3,Sheath,exposed,0.0003232
676.0,1.0,MS,4,Peduncle,exposed,0.0008035635
676.0,1.0,MS,4,Peduncle,enclosed,0.00159
676.0,1.0,MS,5,Chaff,exposed,0.00022184675
677.0,1.0,MS,1,Internode,exposed,0.0003095
677.0,1.0,MS,1,Internode,enclosed,0.001129
677.0,1.0,MS,1,Lamina,exposed,0.00346
677.0,1.0,MS,1,Sheath,exposed,0.0006
677.0,1.0,MS,2,Internode,enclosed,0.0004
677.0,1.0,MS,2,Lamina,exposed,0.0034
677.0,1.0,MS,2,Sheath,exposed,0.0005
677.0,1.0,MS,3,Internode,enclosed,0.00025
677.0,1.0,MS,3,Lamina,exposed,0.00143913
677.0,1.0,MS,3,Sheath,exposed,0.0003232
677.0,1.0,MS,4,Peduncle,exposed,0.000802835
677.0,1.0,MS,4,Peduncle,enclosed,0.00159
677.0,1.0,MS,5,Chaff,exposed,0.000221237
678.0,1.0,MS,1,Internode,exposed,0.000308875
678.0,1.0,MS,1,Internode,enclosed,0.001129
678.0,1.0,MS,1,Lamina,exposed,0.00346
678.0,1.0,MS,1,Sheath,exposed,0.0006
678.0,1.0,MS,2,Internode,enclosed,0.0004
678.0,1.0,MS,2,Lamina,exposed,0.0034
678.0,1.0,MS,2,Sheath,exposed,0.0005
678.0,1.0,MS,3,Internode,enclosed,0.00025
678.0,1.0,MS,3,Lamina,exposed,0.0014352425
678.0,1.0,MS,3,Sheath,exposed,0.0003232
678.0,1.0,MS,4,Peduncle,exposed,0.0008021065
678.0,1.0,MS,4,Peduncle,enclosed,0.00159
678.0,1.0,MS,5,Chaff,exposed,0.00022062725
679.0,1.0,MS,1,Internode,exposed,0.00030825
679.0,1.0,MS,1,Internode,enclosed,0.001129
679.0,1.0,MS,1,Lamina,exposed,0.00346
679.0,1.0,MS,1,Sheath,exposed,0.0006
679.0,1.0,MS,2,Internode,enclosed,0.0004
679.0,1.0,MS,2,Lamina,exposed,0.0034
679.0,1.0,MS,2,Sheath,exposed,0.0005
679.0,1.0,MS,3,Internode,enclosed,0.00025
679.0,1.0,MS,3,Lamina,exposed,0.001431355
679.0,1.0,MS,3,Sheath,exposed,0.0003232
679.0,1.0,MS,4,Peduncle,exposed,0.000801378
679.0,1.0,MS,4,Peduncle,enclosed,0.00159
679.0,1.0,MS,5,Chaff,exposed,0.0002200175
680.0,1.0,MS,1,Internode,exposed,0.000307625
680.0,1.0,MS,1,Internode,enclosed,0.001129
680.0,1.0,MS,1,Lamina,exposed,0.00346
680.0,1.0,MS,1,Sheath,exposed,0.0006
680.0,1.0,MS,2,Internode,enclosed,0.0004
680.0,1.0,MS,2,Lamina,exposed,0.0034
680.0,1.0,MS,2,Sheath,exposed,0.0005
680.0,1.0,MS,3,Internode,enclosed,0.00025
680.0,1.0,MS,3,Lamina,exposed,0.0014274675
680.0,1.0,MS,3,Sheath,exposed,0.0003232
680.0,1.0,MS,4,Peduncle,exposed,0.0008006495
680.0,1.0,MS,4,Peduncle,enclosed,0.00159
680.0,1.0,MS,5,Chaff,exposed,0.00021940775
681.0,1.0,MS,1,Internode,exposed,0.000307
681.0,1.0,MS,1,Internode,enclosed,0.001129
681.0,1.0,MS,1,Lamina,exposed,0.00346
681.0,1.0,MS,1,Sheath,exposed,0.0006
681.0,1.0,MS,2,Internode,enclosed,0.0004
681.0,1.0,MS,2,Lamina,exposed,0.0034
681.0,1.0,MS,2,Sheath,exposed,0.0005
681.0,1.0,MS,3,Internode,enclosed,0.00025
681.0,1.0,MS,3,Lamina,exposed,0.00142358
681.0,1.0,MS,3,Sheath,exposed,0.0003232
681.0,1.0,MS,4,Peduncle,exposed,0.000799921
681.0,1.0,MS,4,Peduncle,enclosed,0.00159
681.0,1.0,MS,5,Chaff,exposed,0.000218798
682.0,1.0,MS,1,Internode,exposed,0.000306375
682.0,1.0,MS,1,Internode,enclosed,0.001129
682.0,1.0,MS,1,Lamina,exposed,0.00346
682.0,1.0,MS,1,Sheath,exposed,0.0006
682.0,1.0,MS,2,Internode,enclosed,0.0004
682.0,1.0,MS,2,Lamina,exposed,0.0034
682.0,1.0,MS,2,Sheath,exposed,0.0005
682.0,1.0,MS,3,Internode,enclosed,0.00025
682.0,1.0,MS,3,Lamina,exposed,0.00141968625
682.0,1.0,MS,3,Sheath,exposed,0.0003232
682.0,1.0,MS,4,Peduncle,exposed,0.000799148625
682.0,1.0,MS,4,Peduncle,enclosed,0.00159
682.0,1.0,MS,5,Chaff,exposed,0.00021819425
683.0,1.0,MS,1,Internode,exposed,0.00030575
683.0,1.0,MS,1,Internode,enclosed,0.001129
683.0,1.0,MS,1,Lamina,exposed,0.00346
683.0,1.0,MS,1,Sheath,exposed,0.0006
683.0,1.0,MS,2,Internode,enclosed,0.0004
683.0,1.0,MS,2,Lamina,exposed,0.0034
683.0,1.0,MS,2,Sheath,exposed,0.0005
683.0,1.0,MS,3,Internode,enclosed,0.00025
683.0,1.0,MS,3,Lamina,exposed,0.0014157925
683.0,1.0,MS,3,Sheath,exposed,0.0003232
683.0,1.0,MS,4,Peduncle,exposed,0.00079837625
683.0,1.0,MS,4,Peduncle,enclosed,0.00159
683.0,1.0,MS,5,Chaff,exposed,0.0002175905
684.0,1.0,MS,1,Internode,exposed,0.000305125
684.0,1.0,MS,1,Internode,enclosed,0.001129
684.0,1.0,MS,1,Lamina,exposed,0.00346
684.0,1.0,MS,1,Sheath,exposed,0.0006
684.0,1.0,MS,2,Internode,enclosed,0.0004
684.0,1.0,MS,2,Lamina,exposed,0.0034
684.0,1.0,MS,2,Sheath,exposed,0.0005
684.0,1.0,MS,3,Internode,enclosed,0.00025
684.0,1.0,MS,3,Lamina,exposed,0.00141189875
684.0,1.0,MS,3,Sheath,exposed,0.0003232
684.0,1.0,MS,4,Peduncle,exposed,0.000797603875
684.0,1.0,MS,4,Peduncle,enclosed,0.00159
684.0,1.0,MS,5,Chaff,exposed,0.00021698675
685.0,1.0,MS,1,Internode,exposed,0.0003045
685.0,1.0,MS,1,Internode,enclosed,0.001129
685.0,1.0,MS,1,Lamina,exposed,0.00346
685.0,1.0,MS,1,Sheath,exposed,0.0006
685.0,1.0,MS,2,Internode,enclosed,0.0004
685.0,1.0,MS,2,Lamina,exposed,0.0034
685.0,1.0,MS,2,Sheath,exposed,0.0005
685.0,1.0,MS,3,Internode,enclosed,0.00025
685.0,1.0,MS,3,Lamina,exposed,0.001408005
685.0,1.0,MS,3,Sheath,exposed,0.0003232
685.0,1.0,MS,4,Peduncle,exposed,0.0007968315
685.0,1.0,MS,4,Peduncle,enclosed,0.00159
685.0,1.0,MS,5,Chaff,exposed,0.000216383
686.0,1.0,MS,1,Internode,exposed,0.000303875
686.0,1.0,MS,1,Internode,enclosed,0.001129
686.0,1.0,MS,1,Lamina,exposed,0.00346
686.0,1.0,MS,1,Sheath,exposed,0.0006
686.0,1.0,MS,2,Internode,enclosed,0.0004
686.0,1.0,MS,2,Lamina,exposed,0.0034
686.0,1.0,MS,2,Sheath,exposed,0.0005
686.0,1.0,MS,3,Internode,enclosed,0.00025
686.0,1.0,MS,3,Lamina,exposed,0.00140411125
686.0,1.0,MS,3,Sheath,exposed,0.0003232
686.0,1.0,MS,4,Peduncle,exposed,0.000796059125
686.0,1.0,MS,4,Peduncle,enclosed,0.00159
686.0,1.0,MS,5,Chaff,exposed,0.00021577925
687.0,1.0,MS,1,Internode,exposed,0.00030325
687.0,1.0,MS,1,Internode,enclosed,0.001129
687.0,1.0,MS,1,Lamina,exposed,0.00346
687.0,1.0,MS,1,Sheath,exposed,0.0006
687.0,1.0,MS,2,Internode,enclosed,0.0004
687.0,1.0,MS,2,Lamina,exposed,0.0034
687.0,1.0,MS,2,Sheath,exposed,0.0005
687.0,1.0,MS,3,Internode,enclosed,0.00025
687.0,1.0,MS,3,Lamina,exposed,0.0014002175
687.0,1.0,MS,3,Sheath,exposed,0.0003232
687.0,1.0,MS,4,Peduncle,exposed,0.00079528675
687.0,1.0,MS,4,Peduncle,enclosed,0.00159
687.0,1.0,MS,5,Chaff,exposed,0.0002151755
688.0,1.0,MS,1,Internode,exposed,0.000302625
688.0,1.0,MS,1,Internode,enclosed,0.001129
688.0,1.0,MS,1,Lamina,exposed,0.00346
688.0,1.0,MS,1,Sheath,exposed,0.0006
688.0,1.0,MS,2,Internode,enclosed,0.0004
688.0,1.0,MS,2,Lamina,exposed,0.0034
688.0,1.0,MS,2,Sheath,exposed,0.0005
688.0,1.0,MS,3,Internode,enclosed,0.00025
688.0,1.0,MS,3,Lamina,exposed,0.00139632375
688.0,1.0,MS,3,Sheath,exposed,0.0003232
688.0,1.0,MS,4,Peduncle,exposed,0.000794514375
688.0,1.0,MS,4,Peduncle,enclosed,0.00159
688.0,1.0,MS,5,Chaff,exposed,0.00021457175
689.0,1.0,MS,1,Internode,exposed,0.000302
689.0,1.0,MS,1,Internode,enclosed,0.001129
689.0,1.0,MS,1,Lamina,exposed,0.00346
689.0,1.0,MS,1,Sheath,exposed,0.0006
689.0,1.0,MS,2,Internode,enclosed,0.0004
689.0,1.0,MS,2,Lamina,exposed,0.0034
689.0,1.0,MS,2,Sheath,exposed,0.0005
689.0,1.0,MS,3,Internode,enclosed,0.00025
689.0,1.0,MS,3,Lamina,exposed,0.00139243
689.0,1.0,MS,3,Sheath,exposed,0.0003232
689.0,1.0,MS,4,Peduncle,exposed,0.000793742
