t,plant,axis,organ,sucrose,amino_acids,nitrates,structure,starch,proteins,Conc_C_Sucrose,Unloading_Sucrose,Export_Amino_Acids,Conc_Nitrates_Soil,Potential_Uptake_Nitrates,S_Proteins,Conc_Nitrates,S_Amino_Acids,Conc_Amino_Acids,Dry_Mass,Unloading_Amino_Acids,S_grain_starch,Conc_Sucrose,Uptake_Nitrates,S_grain_structure,Proteins_N_Mass,RGR_Structure
600.000000,1,MS,Roots,0.177225,0.581196,635.118138,NA,NA,NA,NA,5.791731,1.153046,18750200.000000,1.153046,NA,1260.155035,1.883981,0.985612,NA,0.029965,NA,0.029303,0.284852,NA,NA,NA
601.000000,1,MS,Grains,NA,NA,NA,38749.137484,37135.070564,15093.388973,NA,6.415924,NA,NA,NA,8.982084,NA,NA,NA,0.910610,NA,165.575915,NA,NA,0.000000,0.211307,0.000000
601.000000,1,MS,Phloem,13.588803,1.585323,NA,NA,NA,NA,6.533078,NA,NA,NA,NA,NA,NA,NA,0.651431,NA,NA,NA,0.544423,NA,NA,NA,NA
601.000000,1,MS,Roots,0.130869,0.430381,634.549244,NA,NA,NA,NA,4.415358,0.853841,18698117.000000,0.853841,NA,1259.026279,1.430450,0.729854,NA,0.027231,NA,0.021638,0.286383,NA,NA,NA
602.000000,1,MS,Grains,NA,NA,NA,38749.137484,37186.412649,15102.055945,NA,5.075067,NA,NA,NA,8.366567,NA,NA,NA,0.911227,NA,130.972382,NA,NA,0.000000,0.211429,0.000000
602.000000,1,MS,Phloem,10.604112,1.456795,NA,NA,NA,NA,5.098131,NA,NA,NA,NA,NA,NA,NA,0.598617,NA,NA,NA,0.424844,NA,NA,NA,NA
602.000000,1,MS,Roots,0.101405,0.333021,634.166564,NA,NA,NA,NA,3.492597,0.660687,18646034.000000,0.660687,NA,1258.266992,1.128632,0.564748,NA,0.025038,NA,0.016767,0.285827,NA,NA,NA
603.000000,1,MS,Grains,NA,NA,NA,38749.137484,37227.576460,15110.149637,NA,4.123039,NA,NA,NA,7.833633,NA,NA,NA,0.911721,NA,106.403387,NA,NA,0.000000,0.211542,0.000000
603.000000,1,MS,Phloem,8.533287,1.351079,NA,NA,NA,NA,4.102542,NA,NA,NA,NA,NA,NA,NA,0.555177,NA,NA,NA,0.341878,NA,NA,NA,NA
603.000000,1,MS,Roots,0.081208,0.266510,633.911322,NA,NA,NA,NA,2.837424,0.528736,18593951.000000,0.528736,NA,1257.760559,0.915299,0.451958,NA,0.023233,NA,0.013427,0.285130,NA,NA,NA
604.000000,1,MS,Grains,NA,NA,NA,38749.137484,37261.366786,15117.746989,NA,3.419345,NA,NA,NA,7.372064,NA,NA,NA,0.912126,NA,88.243126,NA,NA,0.000000,0.211648,0.000000
604.000000,1,MS,Phloem,7.027672,1.262631,NA,NA,NA,NA,3.378688,NA,NA,NA,NA,NA,NA,NA,0.518833,NA,NA,NA,0.281557,NA,NA,NA,NA
604.000000,1,MS,Roots,0.066644,0.218725,633.747792,NA,NA,NA,NA,2.353150,0.433934,18541868.000000,0.433934,NA,1257.436095,0.758084,0.370922,NA,0.021721,NA,0.011019,0.284333,NA,NA,NA
605.000000,1,MS,Grains,NA,NA,NA,38749.137484,37289.624801,15124.914063,NA,2.883338,NA,NA,NA,6.971435,NA,NA,NA,0.912465,NA,74.410373,NA,NA,0.000000,0.211749,0.000000
605.000000,1,MS,Phloem,5.894812,1.187724,NA,NA,NA,NA,2.834044,NA,NA,NA,NA,NA,NA,NA,0.488052,NA,NA,NA,0.236170,NA,NA,NA,NA
605.000000,1,MS,Roots,0.055752,0.183064,633.652650,NA,NA,NA,NA,1.984277,0.363184,18489785.000000,0.363184,NA,1257.247321,0.638590,0.310446,NA,0.020440,NA,0.009218,0.283461,NA,NA,NA
606.000000,1,MS,Grains,NA,NA,NA,38749.137484,37313.619088,15131.707100,NA,2.465294,NA,NA,NA,6.622575,NA,NA,NA,0.912753,NA,63.621910,NA,NA,0.000000,0.211844,0.000000
606.000000,1,MS,Phloem,5.019522,1.123671,NA,NA,NA,NA,2.413232,NA,NA,NA,NA,NA,NA,NA,0.461732,NA,NA,NA,0.201103,NA,NA,NA,NA
606.000000,1,MS,Roots,0.047374,0.155673,633.609884,NA,NA,NA,NA,1.696584,0.308843,18437702.000000,0.308843,NA,1257.162467,0.545546,0.263996,NA,0.019344,NA,0.007833,0.282533,NA,NA,NA
607.000000,1,MS,Grains,NA,NA,NA,38749.137484,37334.256007,15138.173846,NA,2.132891,NA,NA,NA,6.317656,NA,NA,NA,0.913001,NA,55.043571,NA,NA,0.000000,0.211934,0.000000
607.000000,1,MS,Phloem,4.328639,1.068458,NA,NA,NA,NA,2.081077,NA,NA,NA,NA,NA,NA,NA,0.439044,NA,NA,NA,0.173423,NA,NA,NA,NA
607.000000,1,MS,Roots,0.040785,0.134153,633.608081,NA,NA,NA,NA,1.467829,0.266148,18385619.000000,0.266148,NA,1257.158890,0.471658,0.227501,NA,0.018398,NA,0.006744,0.281562,NA,NA,NA
608.000000,1,MS,Grains,NA,NA,NA,38749.137484,37361.082700,15144.359801,NA,4.266951,NA,NA,NA,6.054117,NA,NA,NA,0.913323,NA,110.117305,NA,NA,0.000000,0.212021,0.000000
608.000000,1,MS,Phloem,8.843798,1.045661,NA,NA,NA,NA,4.251826,NA,NA,NA,NA,NA,NA,NA,0.429676,NA,NA,NA,0.354319,NA,NA,NA,NA
608.000000,1,MS,Roots,0.079630,0.176605,634.841174,NA,NA,NA,NA,2.936461,0.350401,18333536.000000,0.350401,NA,1259.605503,0.898404,0.299493,NA,0.018007,NA,0.013166,1.715647,NA,NA,NA
609.000000,1,MS,Grains,NA,NA,NA,38749.137484,37412.977353,15150.313226,NA,7.233584,NA,NA,NA,5.870174,NA,NA,NA,0.913945,NA,186.677291,NA,NA,0.000000,0.212104,0.000000
609.000000,1,MS,Phloem,15.449220,1.044775,NA,NA,NA,NA,7.427510,NA,NA,NA,NA,NA,NA,NA,0.429313,NA,NA,NA,0.618959,NA,NA,NA,NA
609.000000,1,MS,Roots,0.142600,0.318869,635.762192,NA,NA,NA,NA,4.978061,0.632667,18281453.000000,0.632667,NA,1261.432921,1.547632,0.540750,NA,0.017992,NA,0.023578,1.703688,NA,NA,NA
610.000000,1,MS,Grains,NA,NA,NA,38749.137484,37506.625448,15156.093891,NA,14.007783,NA,NA,NA,5.722062,NA,NA,NA,0.915069,NA,361.499231,NA,NA,0.000000,0.212185,0.000000
610.000000,1,MS,Phloem,32.153866,1.094549,NA,NA,NA,NA,15.458589,NA,NA,NA,NA,NA,NA,NA,0.449765,NA,NA,NA,1.288216,NA,NA,NA,NA
610.000000,1,MS,Roots,0.298000,0.577825,637.939529,NA,NA,NA,NA,9.639979,1.146470,18229370.000000,1.146470,NA,1265.753033,2.956532,0.979896,NA,0.018845,NA,0.049273,3.622178,NA,NA,NA
611.000000,1,MS,Grains,NA,NA,NA,38749.137484,37660.254660,15161.840109,NA,19.720604,NA,NA,NA,5.802875,NA,NA,NA,0.916913,NA,508.930136,NA,NA,0.000000,0.212266,0.000000
611.000000,1,MS,Phloem,48.313141,1.184696,NA,NA,NA,NA,23.227472,NA,NA,NA,NA,NA,NA,NA,0.486808,NA,NA,NA,1.935623,NA,NA,NA,NA
611.000000,1,MS,Roots,0.466441,0.923886,639.350679,NA,NA,NA,NA,13.571470,1.833095,18177287.000000,1.833095,NA,1268.552935,4.233702,1.566759,NA,0.020388,NA,0.077123,3.590443,NA,NA,NA
612.000000,1,MS,Grains,NA,NA,NA,38749.137484,37867.215015,15167.695185,NA,26.300960,NA,NA,NA,5.939374,NA,NA,NA,0.919396,NA,678.749567,NA,NA,0.000000,0.212348,0.000000
612.000000,1,MS,Phloem,69.847807,1.314439,NA,NA,NA,NA,33.580676,NA,NA,NA,NA,NA,NA,NA,0.540121,NA,NA,NA,2.798390,NA,NA,NA,NA
612.000000,1,MS,Roots,0.688908,1.255546,640.233959,NA,NA,NA,NA,18.099988,2.491147,18125204.000000,2.491147,NA,1270.305475,5.620921,2.129200,NA,0.022607,NA,0.113907,3.716181,NA,NA,NA
613.000000,1,MS,Grains,NA,NA,NA,38749.137484,38126.420552,15173.798496,NA,30.903274,NA,NA,NA,6.294649,NA,NA,NA,0.922507,NA,797.521587,NA,NA,0.000000,0.212433,0.000000
613.000000,1,MS,Phloem,87.193888,1.480035,NA,NA,NA,NA,41.920139,NA,NA,NA,NA,NA,NA,NA,0.608167,NA,NA,NA,3.493345,NA,NA,NA,NA
613.000000,1,MS,Roots,0.893673,1.569057,640.451581,NA,NA,NA,NA,21.267242,3.113187,18073121.000000,3.113187,NA,1270.737264,6.670994,2.660861,NA,0.025435,NA,0.147763,3.700611,NA,NA,NA
614.000000,1,MS,Grains,NA,NA,NA,38749.137484,38399.146983,15180.435733,NA,28.902979,NA,NA,NA,6.970354,NA,NA,NA,0.925779,NA,745.899940,NA,NA,0.000000,0.212526,0.000000
614.000000,1,MS,Phloem,79.395723,1.595615,NA,NA,NA,NA,38.171021,NA,NA,NA,NA,NA,NA,NA,0.655660,NA,NA,NA,3.180918,NA,NA,NA,NA
614.000000,1,MS,Roots,0.842923,1.672626,640.451960,NA,NA,NA,NA,19.890665,3.318680,18021038.000000,3.318680,NA,1270.738016,6.427759,2.836498,NA,0.027406,NA,0.139372,3.735021,NA,NA,NA
615.000000,1,MS,Grains,NA,NA,NA,38749.137484,38648.889959,15187.636195,NA,26.858070,NA,NA,NA,7.396144,NA,NA,NA,0.928776,NA,693.126907,NA,NA,0.000000,0.212627,0.000000
615.000000,1,MS,Phloem,71.838323,1.648563,NA,NA,NA,NA,34.537655,NA,NA,NA,NA,NA,NA,NA,0.677417,NA,NA,NA,2.878138,NA,NA,NA,NA
615.000000,1,MS,Roots,0.745729,1.566961,640.707107,NA,NA,NA,NA,18.483384,3.109030,17968955.000000,3.109030,NA,1271.244259,5.931413,2.657308,NA,0.028308,NA,0.123302,3.718872,NA,NA,NA
616.000000,1,MS,Grains,NA,NA,NA,38749.137484,38896.150468,15195.126265,NA,28.494009,NA,NA,NA,7.589088,NA,NA,NA,0.931743,NA,735.345631,NA,NA,0.000000,0.212732,0.000000
616.000000,1,MS,Phloem,77.851806,1.727919,NA,NA,NA,NA,37.428753,NA,NA,NA,NA,NA,NA,NA,0.710026,NA,NA,NA,3.119063,NA,NA,NA,NA
616.000000,1,MS,Roots,0.796200,1.546860,641.575482,NA,NA,NA,NA,19.609217,3.069150,17916872.000000,3.069150,NA,1272.967227,6.194397,2.623220,NA,0.029660,NA,0.131647,4.308186,NA,NA,NA
617.000000,1,MS,Grains,NA,NA,NA,38749.137484,39160.172781,15202.859419,NA,30.018651,NA,NA,NA,7.887711,NA,NA,NA,0.934912,NA,774.692117,NA,NA,0.000000,0.212840,0.000000
617.000000,1,MS,Phloem,83.693606,1.832613,NA,NA,NA,NA,40.237311,NA,NA,NA,NA,NA,NA,NA,0.753046,NA,NA,NA,3.353109,NA,NA,NA,NA
617.000000,1,MS,Roots,0.868519,1.631437,642.220543,NA,NA,NA,NA,20.658456,3.236960,17864789.000000,3.236960,NA,1274.247109,6.551773,2.766648,NA,0.031441,NA,0.143604,4.283090,NA,NA,NA
618.000000,1,MS,Grains,NA,NA,NA,38749.137484,39428.742863,15210.947592,NA,29.413151,NA,NA,NA,8.278116,NA,NA,NA,0.938135,NA,759.065961,NA,NA,0.000000,0.212953,0.000000
618.000000,1,MS,Phloem,81.345227,1.907835,NA,NA,NA,NA,39.108282,NA,NA,NA,NA,NA,NA,NA,0.783956,NA,NA,NA,3.259024,NA,NA,NA,NA
618.000000,1,MS,Roots,0.853588,1.664050,642.949352,NA,NA,NA,NA,20.241759,3.301669,17812706.000000,3.301669,NA,1275.693158,6.479797,2.821955,NA,0.032720,NA,0.141136,4.467613,NA,NA,NA
619.000000,1,MS,Grains,NA,NA,NA,38749.137484,39690.157355,15219.367389,NA,28.754807,NA,NA,NA,8.544535,NA,NA,NA,0.941272,NA,742.076055,NA,NA,0.000000,0.213071,0.000000
619.000000,1,MS,Phloem,78.834431,1.952148,NA,NA,NA,NA,37.901169,NA,NA,NA,NA,NA,NA,NA,0.802165,NA,NA,NA,3.158431,NA,NA,NA,NA
619.000000,1,MS,Roots,0.821609,1.631443,643.735538,NA,NA,NA,NA,19.788695,3.236972,17760623.000000,3.236972,NA,1277.253051,6.322528,2.766658,NA,0.033473,NA,0.135848,4.439254,NA,NA,NA
620.000000,1,MS,Grains,NA,NA,NA,38749.137484,39933.483260,15228.103406,NA,24.962504,NA,NA,NA,8.881292,NA,NA,NA,0.944191,NA,644.207983,NA,NA,0.000000,0.213193,0.000000
620.000000,1,MS,Phloem,65.179385,1.932489,NA,NA,NA,NA,31.336243,NA,NA,NA,NA,NA,NA,NA,0.794086,NA,NA,NA,2.611354,NA,NA,NA,NA
620.000000,1,MS,Roots,0.681099,1.522312,643.282631,NA,NA,NA,NA,17.178880,3.020433,17708540.000000,3.020433,NA,1276.354427,5.577057,2.581589,NA,0.033139,NA,0.112616,2.865477,NA,NA,NA
621.000000,1,MS,Grains,NA,NA,NA,38749.137484,40144.292629,15237.001416,NA,22.191534,NA,NA,NA,8.881319,NA,NA,NA,0.946721,NA,572.697490,NA,NA,0.000000,0.213318,0.000000
621.000000,1,MS,Phloem,55.996304,1.867533,NA,NA,NA,NA,26.921300,NA,NA,NA,NA,NA,NA,NA,0.767395,NA,NA,NA,2.243442,NA,NA,NA,NA
621.000000,1,MS,Roots,0.569837,1.335820,643.232167,NA,NA,NA,NA,15.271933,2.650412,17656457.000000,2.650412,NA,1276.254300,4.915376,2.265330,NA,0.032035,NA,0.094219,2.856227,NA,NA,NA
622.000000,1,MS,Grains,NA,NA,NA,38749.137484,40314.262546,15245.945152,NA,15.245329,NA,NA,NA,8.912899,NA,NA,NA,0.948761,NA,393.436592,NA,NA,0.000000,0.213443,0.000000
622.000000,1,MS,Phloem,35.479107,1.728517,NA,NA,NA,NA,17.057263,NA,NA,NA,NA,NA,NA,NA,0.710272,NA,NA,NA,1.421439,NA,NA,NA,NA
622.000000,1,MS,Roots,0.361659,1.072756,641.680032,NA,NA,NA,NA,10.491642,2.128396,17604374.000000,2.128396,NA,1273.174666,3.466247,1.819216,NA,0.029670,NA,0.059798,0.670099,NA,NA,NA
623.000000,1,MS,Grains,NA,NA,NA,38749.137484,40428.708678,15254.658490,NA,10.688799,NA,NA,NA,8.489569,NA,NA,NA,0.950134,NA,275.846114,NA,NA,0.000000,0.213565,0.000000
623.000000,1,MS,Phloem,23.668461,1.566555,NA,NA,NA,NA,11.379068,NA,NA,NA,NA,NA,NA,NA,0.643719,NA,NA,NA,0.948256,NA,NA,NA,NA
623.000000,1,MS,Roots,0.233066,0.747465,640.836045,NA,NA,NA,NA,7.355896,1.483005,17552291.000000,1.483005,NA,1271.500089,2.398370,1.267577,NA,0.026911,NA,0.038536,0.669908,NA,NA,NA
624.000000,1,MS,Grains,NA,NA,NA,38749.137484,40510.766600,15262.914976,NA,7.732666,NA,NA,NA,8.016887,NA,NA,NA,0.951119,NA,199.557113,NA,NA,0.000000,0.213681,0.000000
624.000000,1,MS,Phloem,16.600211,1.434197,NA,NA,NA,NA,7.980871,NA,NA,NA,NA,NA,NA,NA,0.589332,NA,NA,NA,0.665073,NA,NA,NA,NA
624.000000,1,MS,Roots,0.161337,0.533923,640.152730,NA,NA,NA,NA,5.321523,1.059296,17500208.000000,1.059296,NA,1270.144305,1.731403,0.905446,NA,0.024653,NA,0.026676,0.386144,NA,NA,NA
625.000000,1,MS,Grains,NA,NA,NA,38749.137484,40571.278828,15270.693164,NA,5.855235,NA,NA,NA,7.545415,NA,NA,NA,0.951845,NA,151.106194,NA,NA,0.000000,0.213790,0.000000
625.000000,1,MS,Phloem,12.330874,1.324193,NA,NA,NA,NA,5.928305,NA,NA,NA,NA,NA,NA,NA,0.544129,NA,NA,NA,0.494025,NA,NA,NA,NA
625.000000,1,MS,Roots,0.118543,0.393462,639.742838,NA,NA,NA,NA,4.029499,0.780622,17448125.000000,0.780622,NA,1269.331028,1.305543,0.667246,NA,0.022774,NA,0.019600,0.385383,NA,NA,NA
626.000000,1,MS,Grains,NA,NA,NA,38749.137484,40618.041923,15278.020405,NA,4.614480,NA,NA,NA,7.116830,NA,NA,NA,0.952406,NA,119.086014,NA,NA,0.000000,0.213892,0.000000
626.000000,1,MS,Phloem,9.597333,1.233483,NA,NA,NA,NA,4.614102,NA,NA,NA,NA,NA,NA,NA,0.506855,NA,NA,NA,0.384509,NA,NA,NA,NA
626.000000,1,MS,Roots,0.091642,0.303010,639.391772,NA,NA,NA,NA,3.175627,0.601146,17396042.000000,0.601146,NA,1268.634469,1.026200,0.513855,NA,0.021223,NA,0.015152,0.257533,NA,NA,NA
627.000000,1,MS,Grains,NA,NA,NA,38749.137484,40655.432369,15284.942301,NA,3.742004,NA,NA,NA,6.734535,NA,NA,NA,0.952855,NA,96.569998,NA,NA,0.000000,0.213989,0.000000
627.000000,1,MS,Phloem,7.715421,1.157129,NA,NA,NA,NA,3.709337,NA,NA,NA,NA,NA,NA,NA,0.475480,NA,NA,NA,0.309111,NA,NA,NA,NA
627.000000,1,MS,Roots,0.073334,0.241807,639.158030,NA,NA,NA,NA,2.575200,0.479724,17343959.000000,0.479724,NA,1268.170695,0.830672,0.410065,NA,0.019916,NA,0.012125,0.256846,NA,NA,NA
628.000000,1,MS,Grains,NA,NA,NA,38749.137484,40686.087852,15291.504038,NA,3.101320,NA,NA,NA,6.395884,NA,NA,NA,0.953223,NA,80.035846,NA,NA,0.000000,0.214081,0.000000
628.000000,1,MS,Phloem,6.354078,1.092007,NA,NA,NA,NA,3.054845,NA,NA,NA,NA,NA,NA,NA,0.448721,NA,NA,NA,0.254570,NA,NA,NA,NA
628.000000,1,MS,Roots,0.060194,0.198214,638.893171,NA,NA,NA,NA,2.134289,0.393198,17291876.000000,0.393198,NA,1267.645181,0.687527,0.336139,NA,0.018801,NA,0.009953,0.128683,NA,NA,NA
629.000000,1,MS,Grains,NA,NA,NA,38749.137484,40711.717741,15297.747202,NA,2.615457,NA,NA,NA,6.096625,NA,NA,NA,0.953530,NA,67.497174,NA,NA,0.000000,0.214168,0.000000
629.000000,1,MS,Phloem,5.333104,1.035954,NA,NA,NA,NA,2.563992,NA,NA,NA,NA,NA,NA,NA,0.425688,NA,NA,NA,0.213666,NA,NA,NA,NA
629.000000,1,MS,Roots,0.050394,0.165857,638.690810,NA,NA,NA,NA,1.799925,0.329009,17239793.000000,0.329009,NA,1267.243670,0.579211,0.281265,NA,0.017841,NA,0.008332,0.128322,NA,NA,NA
630.000000,1,MS,Grains,NA,NA,NA,38749.137484,40733.488561,15303.708877,NA,2.237620,NA,NA,NA,5.832144,NA,NA,NA,0.953792,NA,57.746325,NA,NA,0.000000,0.214252,0.000000
630.000000,1,MS,Phloem,4.545830,0.987356,NA,NA,NA,NA,2.185495,NA,NA,NA,NA,NA,NA,NA,0.405718,NA,NA,NA,0.182125,NA,NA,NA,NA
630.000000,1,MS,Roots,0.042870,0.141099,638.536250,NA,NA,NA,NA,1.539902,0.279897,17187710.000000,0.279897,NA,1266.937004,0.495117,0.239280,NA,0.017008,NA,0.007088,0.127936,NA,NA,NA
631.000000,1,MS,Grains,NA,NA,NA,38749.137484,40752.227789,15309.421612,NA,1.937730,NA,NA,NA,5.598046,NA,NA,NA,0.954016,NA,50.007043,NA,NA,0.000000,0.214332,0.000000
631.000000,1,MS,Phloem,3.925092,0.944956,NA,NA,NA,NA,1.887063,NA,NA,NA,NA,NA,NA,NA,0.388296,NA,NA,NA,0.157255,NA,NA,NA,NA
631.000000,1,MS,Roots,0.036958,0.121696,638.419095,NA,NA,NA,NA,1.333521,0.241407,17135627.000000,0.241407,NA,1266.704553,0.428459,0.206376,NA,0.016281,NA,0.006111,0.127533,NA,NA,NA
632.000000,1,MS,Grains,NA,NA,NA,38749.137484,40770.857566,15314.928106,NA,2.294805,NA,NA,NA,5.411422,NA,NA,NA,0.954240,NA,59.222096,NA,NA,0.000000,0.214409,0.000000
632.000000,1,MS,Phloem,4.664609,0.916642,NA,NA,NA,NA,2.242600,NA,NA,NA,NA,NA,NA,NA,0.376661,NA,NA,NA,0.186883,NA,NA,NA,NA
632.000000,1,MS,Roots,0.043065,0.121717,638.560904,NA,NA,NA,NA,1.579256,0.241486,17083544.000000,0.241486,NA,1266.985920,0.497308,0.206412,NA,0.015795,NA,0.007121,0.408867,NA,NA,NA
633.000000,1,MS,Grains,NA,NA,NA,38749.137484,40793.761418,15320.251495,NA,2.791131,NA,NA,NA,5.240552,NA,NA,NA,0.954515,NA,72.030798,NA,NA,0.000000,0.214484,0.000000
633.000000,1,MS,Phloem,5.701135,0.892025,NA,NA,NA,NA,2.740930,NA,NA,NA,NA,NA,NA,NA,0.366545,NA,NA,NA,0.228411,NA,NA,NA,NA
633.000000,1,MS,Roots,0.052836,0.144830,638.649858,NA,NA,NA,NA,1.920821,0.287342,17031461.000000,0.287342,NA,1267.162417,0.606330,0.245608,NA,0.015373,NA,0.008736,0.407235,NA,NA,NA
634.000000,1,MS,Grains,NA,NA,NA,38749.137484,40827.841489,15325.406558,NA,5.042966,NA,NA,NA,5.082367,NA,NA,NA,0.954924,NA,130.143953,NA,NA,0.000000,0.214556,0.000000
634.000000,1,MS,Phloem,10.533642,0.884662,NA,NA,NA,NA,5.064251,NA,NA,NA,NA,NA,NA,NA,0.363520,NA,NA,NA,0.422021,NA,NA,NA,NA
634.000000,1,MS,Roots,0.095961,0.216502,639.463520,NA,NA,NA,NA,3.470505,0.429559,16979378.000000,0.429559,NA,1268.776826,1.071686,0.367151,NA,0.015247,NA,0.015867,1.349581,NA,NA,NA
635.000000,1,MS,Grains,NA,NA,NA,38749.137484,40884.580181,15330.445716,NA,7.487083,NA,NA,NA,5.008153,NA,NA,NA,0.955605,NA,193.219343,NA,NA,0.000000,0.214626,0.000000
635.000000,1,MS,Phloem,16.032365,0.893678,NA,NA,NA,NA,7.707868,NA,NA,NA,NA,NA,NA,NA,0.367225,NA,NA,NA,0.642322,NA,NA,NA,NA
635.000000,1,MS,Roots,0.149063,0.347142,639.994442,NA,NA,NA,NA,5.152516,0.688760,16927295.000000,0.688760,NA,1269.830242,1.611507,0.588695,NA,0.015401,NA,0.024647,1.341981,NA,NA,NA
636.000000,1,MS,Grains,NA,NA,NA,38749.137484,40989.774763,15335.371519,NA,16.753269,NA,NA,NA,4.880280,NA,NA,NA,0.956867,NA,432.352049,NA,NA,0.000000,0.214695,0.000000
636.000000,1,MS,Phloem,39.657490,0.962696,NA,NA,NA,NA,19.066101,NA,NA,NA,NA,NA,NA,NA,0.395585,NA,NA,NA,1.588842,NA,NA,NA,NA
636.000000,1,MS,Roots,0.365677,0.653031,642.299513,NA,NA,NA,NA,11.529388,1.295689,16875212.000000,1.295689,NA,1274.403796,3.497265,1.107433,NA,0.016585,NA,0.060463,3.897472,NA,NA,NA
637.000000,1,MS,Grains,NA,NA,NA,38749.137484,41180.167862,15340.311536,NA,24.970668,NA,NA,NA,5.041676,NA,NA,NA,0.959152,NA,644.418671,NA,NA,0.000000,0.214764,0.000000
637.000000,1,MS,Phloem,65.207385,1.097136,NA,NA,NA,NA,31.349704,NA,NA,NA,NA,NA,NA,NA,0.450828,NA,NA,NA,2.612475,NA,NA,NA,NA
637.000000,1,MS,Roots,0.636702,1.134384,643.538837,NA,NA,NA,NA,17.184498,2.250748,16823129.000000,2.250748,NA,1276.862771,5.321248,1.923728,NA,0.018889,NA,0.105275,3.865205,NA,NA,NA
638.000000,1,MS,Grains,NA,NA,NA,38749.137484,41428.957055,15345.527686,NA,29.862818,NA,NA,NA,5.417629,NA,NA,NA,0.962137,NA,770.670522,NA,NA,0.000000,0.214837,0.000000
638.000000,1,MS,Phloem,83.085585,1.256096,NA,NA,NA,NA,39.944993,NA,NA,NA,NA,NA,NA,NA,0.516147,NA,NA,NA,3.328749,NA,NA,NA,NA
638.000000,1,MS,Roots,0.845764,1.497493,644.782132,NA,NA,NA,NA,20.551214,2.971202,16771046.000000,2.971202,NA,1279.329628,6.441756,2.539501,NA,0.021610,NA,0.139842,4.685118,NA,NA,NA
639.000000,1,MS,Grains,NA,NA,NA,38749.137484,41711.902505,15351.184697,NA,32.777418,NA,NA,NA,5.910038,NA,NA,NA,0.965532,NA,845.887692,NA,NA,0.000000,0.214917,0.000000
639.000000,1,MS,Phloem,94.894273,1.425851,NA,NA,NA,NA,45.622247,NA,NA,NA,NA,NA,NA,NA,0.585902,NA,NA,NA,3.801854,NA,NA,NA,NA
639.000000,1,MS,Roots,0.992024,1.724396,645.554986,NA,NA,NA,NA,22.557005,3.421404,16718963.000000,3.421404,NA,1280.863068,7.114430,2.924290,NA,0.024510,NA,0.164025,4.654959,NA,NA,NA
640.000000,1,MS,Grains,NA,NA,NA,38749.137484,42012.730906,15357.384251,NA,33.840686,NA,NA,NA,6.492277,NA,NA,NA,0.969142,NA,873.327465,NA,NA,0.000000,0.215003,0.000000
640.000000,1,MS,Phloem,99.444268,1.589851,NA,NA,NA,NA,47.809744,NA,NA,NA,NA,NA,NA,NA,0.653292,NA,NA,NA,3.984145,NA,NA,NA,NA
640.000000,1,MS,Roots,1.060049,1.849032,646.100040,NA,NA,NA,NA,23.288732,3.668697,16666880.000000,3.668697,NA,1281.944525,7.401233,3.135653,NA,0.027308,NA,0.175273,4.675378,NA,NA,NA
641.000000,1,MS,Grains,NA,NA,NA,38749.137484,42319.856917,15364.156627,NA,34.386179,NA,NA,NA,7.045736,NA,NA,NA,0.972828,NA,887.405018,NA,NA,0.000000,0.215098,0.000000
641.000000,1,MS,Phloem,101.832039,1.738784,NA,NA,NA,NA,48.957711,NA,NA,NA,NA,NA,NA,NA,0.714490,NA,NA,NA,4.079809,NA,NA,NA,NA
641.000000,1,MS,Roots,1.091038,1.900809,646.533443,NA,NA,NA,NA,23.664134,3.771429,16614797.000000,3.771429,NA,1282.804450,7.526920,3.223459,NA,0.029845,NA,0.180396,4.651356,NA,NA,NA
642.000000,1,MS,Grains,NA,NA,NA,38749.137484,42623.977989,15371.512183,NA,32.928089,NA,NA,NA,7.648738,NA,NA,NA,0.976477,NA,849.776053,NA,NA,0.000000,0.215201,0.000000
642.000000,1,MS,Phloem,95.530824,1.849207,NA,NA,NA,NA,45.928281,NA,NA,NA,NA,NA,NA,NA,0.759865,NA,NA,NA,3.827357,NA,NA,NA,NA
642.000000,1,MS,Roots,1.031611,1.890872,646.497963,NA,NA,NA,NA,22.660695,3.751709,16562714.000000,3.751709,NA,1282.734053,7.283215,3.206606,NA,0.031723,NA,0.170571,4.126177,NA,NA,NA
643.000000,1,MS,Grains,NA,NA,NA,38749.137484,42914.123614,15379.383618,NA,31.689395,NA,NA,NA,8.067638,NA,NA,NA,0.979959,NA,817.809052,NA,NA,0.000000,0.215311,0.000000
643.000000,1,MS,Phloem,90.375678,1.917356,NA,NA,NA,NA,43.449845,NA,NA,NA,NA,NA,NA,NA,0.787868,NA,NA,NA,3.620820,NA,NA,NA,NA
643.000000,1,MS,Roots,0.961908,1.816365,646.617368,NA,NA,NA,NA,21.808241,3.603879,16510631.000000,3.603879,NA,1282.970968,6.982457,3.080255,NA,0.032882,NA,0.159046,4.109882,NA,NA,NA
644.000000,1,MS,Grains,NA,NA,NA,38749.137484,43180.446699,15387.715422,NA,27.077071,NA,NA,NA,8.544597,NA,NA,NA,0.983155,NA,698.778687,NA,NA,0.000000,0.215428,0.000000
644.000000,1,MS,Phloem,72.628632,1.909926,NA,NA,NA,NA,34.917612,NA,NA,NA,NA,NA,NA,NA,0.784815,NA,NA,NA,2.909801,NA,NA,NA,NA
