t,plant,axis,phytomer,organ,element,green_area,SLN,relative_delta_green_area,mstruct_growth,Nstruct_N_growth,mstruct_senescence,mstruct,Nstruct
484,1,MS,0,Roots,enclosed,,,,0.000013,0.000001,0.000579,0.458878,0.009119
484,1,MS,1,Internode,enclosed,0.001129,1.244113,0,,,,0.1415,0.00064
484,1,MS,1,Internode,exposed,0.000371,1.376349,0,,,,0.0465,0.00021
484,1,MS,1,Lamina,exposed,0.00346,0.651673,0,,,,0.14,0.00102
484,1,MS,1,Sheath,exposed,0.0006,2.276669,0,,,,0.103,0.00068
484,1,MS,2,Internode,enclosed,0.0004,2.781083,0,,,,0.18,0.00033
484,1,MS,2,Lamina,exposed,0.0034,0.487262,0,,,,0.09,0.00083
484,1,MS,2,Sheath,exposed,0.0005,1.29236,0,,,,0.069,0.00021
484,1,MS,3,Internode,enclosed,0.00025,3.263895,0,,,,0.154,0.00014
484,1,MS,3,Lamina,exposed,0.002103,0.454629,0.002372,,,,0.046125,0.000489
484,1,MS,3,Sheath,exposed,0.000323,0.990225,0,,,,0.034744,0.000089
484,1,MS,4,Peduncle,enclosed,0.00159,1.147122,0,,,,0.17,0.00086
484,1,MS,4,Peduncle,exposed,0.000811,1.245399,0,,,,0.087103,0.000441
484,1,MS,5,Chaff,exposed,0.000375,4.0455,0.004993,,,,0.104987,0.000535
485,1,MS,0,Roots,enclosed,,,,0.000007,0,0.000578,0.4583,0.009107
485,1,MS,1,Internode,enclosed,0.001129,1.242518,0,,,,0.1415,0.00064
485,1,MS,1,Internode,exposed,0.000371,1.374813,0,,,,0.0465,0.00021
485,1,MS,1,Lamina,exposed,0.00346,0.650234,0,,,,0.14,0.00102
485,1,MS,1,Sheath,exposed,0.0006,2.273868,0,,,,0.103,0.00068
485,1,MS,2,Internode,enclosed,0.0004,2.777116,0,,,,0.18,0.00033
485,1,MS,2,Lamina,exposed,0.0034,0.48631,0,,,,0.09,0.00083
485,1,MS,2,Sheath,exposed,0.0005,1.29053,0,,,,0.069,0.00021
485,1,MS,3,Internode,enclosed,0.00025,3.258722,0,,,,0.154,0.00014
485,1,MS,3,Lamina,exposed,0.002098,0.454347,0.002377,,,,0.046016,0.000488
485,1,MS,3,Sheath,exposed,0.000323,0.98896,0,,,,0.034744,0.000089
485,1,MS,4,Peduncle,enclosed,0.00159,1.145527,0,,,,0.17,0.00086
485,1,MS,4,Peduncle,exposed,0.000811,1.243645,0,,,,0.087103,0.000441
485,1,MS,5,Chaff,exposed,0.000373,4.049892,0.005018,,,,0.10446,0.000532
486,1,MS,0,Roots,enclosed,,,,0.000007,0,0.000578,0.4583,0.009107
486,1,MS,1,Internode,enclosed,0.001129,1.240946,0,,,,0.1415,0.00064
486,1,MS,1,Internode,exposed,0.000371,1.373295,0,,,,0.0465,0.00021
486,1,MS,1,Lamina,exposed,0.00346,0.648855,0,,,,0.14,0.00102
486,1,MS,1,Sheath,exposed,0.0006,2.271102,0,,,,0.103,0.00068
486,1,MS,2,Internode,enclosed,0.0004,2.773179,0,,,,0.18,0.00033
486,1,MS,2,Lamina,exposed,0.0034,0.485397,0,,,,0.09,0.00083
486,1,MS,2,Sheath,exposed,0.0005,1.288723,0,,,,0.069,0.00021
486,1,MS,3,Internode,enclosed,0.00025,3.25358,0,,,,0.154,0.00014
486,1,MS,3,Lamina,exposed,0.002098,0.453563,0.002377,,,,0.046016,0.000488
486,1,MS,3,Sheath,exposed,0.000323,0.98771,0,,,,0.034744,0.000089
486,1,MS,4,Peduncle,enclosed,0.00159,1.143959,0,,,,0.17,0.00086
486,1,MS,4,Peduncle,exposed,0.000811,1.241925,0,,,,0.087103,0.000441
486,1,MS,5,Chaff,exposed,0.000373,4.041176,0.005018,,,,0.10446,0.000532
487,1,MS,0,Roots,enclosed,,,,0.000005,0,0.000577,0.457722,0.009096
487,1,MS,1,Internode,enclosed,0.001129,1.239512,0,,,,0.1415,0.00064
487,1,MS,1,Internode,exposed,0.000371,1.371914,0,,,,0.0465,0.00021
487,1,MS,1,Lamina,exposed,0.00346,0.647664,0,,,,0.14,0.00102
487,1,MS,1,Sheath,exposed,0.0006,2.268493,0,,,,0.103,0.00068
487,1,MS,2,Internode,enclosed,0.0004,2.769389,0,,,,0.18,0.00033
487,1,MS,2,Lamina,exposed,0.0034,0.48464,0,,,,0.09,0.00083
487,1,MS,2,Sheath,exposed,0.0005,1.287057,0,,,,0.069,0.00021
487,1,MS,3,Internode,enclosed,0.00025,3.248587,0,,,,0.154,0.00014
487,1,MS,3,Lamina,exposed,0.002093,0.453446,0.002383,,,,0.045906,0.000487
487,1,MS,3,Sheath,exposed,0.000323,0.986598,0,,,,0.034744,0.000089
487,1,MS,4,Peduncle,enclosed,0.00159,1.142537,0,,,,0.17,0.00086
487,1,MS,4,Peduncle,exposed,0.000811,1.240362,0,,,,0.087103,0.000441
487,1,MS,5,Chaff,exposed,0.000371,4.04588,0.005043,,,,0.103933,0.00053
488,1,MS,0,Roots,enclosed,,,,0.000005,0,0.000577,0.457722,0.009096
488,1,MS,1,Internode,enclosed,0.001129,1.237972,0,,,,0.1415,0.00064
488,1,MS,1,Internode,exposed,0.000371,1.370423,0,,,,0.0465,0.00021
488,1,MS,1,Lamina,exposed,0.00346,0.646365,0,,,,0.14,0.00102
488,1,MS,1,Sheath,exposed,0.0006,2.265782,0,,,,0.103,0.00068
488,1,MS,2,Internode,enclosed,0.0004,2.765497,0,,,,0.18,0.00033
488,1,MS,2,Lamina,exposed,0.0034,0.48378,0,,,,0.09,0.00083
488,1,MS,2,Sheath,exposed,0.0005,1.285282,0,,,,0.069,0.00021
488,1,MS,3,Internode,enclosed,0.00025,3.243495,0,,,,0.154,0.00014
488,1,MS,3,Lamina,exposed,0.002093,0.452698,0.002383,,,,0.045906,0.000487
488,1,MS,3,Sheath,exposed,0.000323,0.985369,0,,,,0.034744,0.000089
488,1,MS,4,Peduncle,enclosed,0.00159,1.141009,0,,,,0.17,0.00086
488,1,MS,4,Peduncle,exposed,0.000811,1.238692,0,,,,0.087103,0.000441
488,1,MS,5,Chaff,exposed,0.000371,4.037272,0.005043,,,,0.103933,0.00053
489,1,MS,0,Roots,enclosed,,,,0.000003,0,0.000577,0.457145,0.009084
489,1,MS,1,Internode,enclosed,0.001129,1.236404,0,,,,0.1415,0.00064
489,1,MS,1,Internode,exposed,0.000371,1.368884,0,,,,0.0465,0.00021
489,1,MS,1,Lamina,exposed,0.00346,0.644939,0,,,,0.14,0.00102
489,1,MS,1,Sheath,exposed,0.0006,2.263003,0,,,,0.103,0.00068
489,1,MS,2,Internode,enclosed,0.0004,2.76158,0,,,,0.18,0.00033
489,1,MS,2,Lamina,exposed,0.0034,0.482842,0,,,,0.09,0.00083
489,1,MS,2,Sheath,exposed,0.0005,1.283469,0,,,,0.069,0.00021
489,1,MS,3,Internode,enclosed,0.00025,3.238389,0,,,,0.154,0.00014
489,1,MS,3,Lamina,exposed,0.002088,0.45248,0.002623,,,,0.045785,0.000485
489,1,MS,3,Sheath,exposed,0.000323,0.984102,0,,,,0.034744,0.000089
489,1,MS,4,Peduncle,enclosed,0.00159,1.139445,0,,,,0.17,0.00086
489,1,MS,4,Peduncle,exposed,0.000811,1.236919,0,,,,0.087103,0.000441
489,1,MS,5,Chaff,exposed,0.000369,4.042781,0.00544,,,,0.103368,0.000527
490,1,MS,0,Roots,enclosed,,,,0.000003,0,0.000577,0.457145,0.009084
490,1,MS,1,Internode,enclosed,0.001129,1.234785,0,,,,0.1415,0.00064
490,1,MS,1,Internode,exposed,0.000371,1.367263,0,,,,0.0465,0.00021
490,1,MS,1,Lamina,exposed,0.00346,0.643308,0,,,,0.14,0.00102
490,1,MS,1,Sheath,exposed,0.0006,2.26011,0,,,,0.103,0.00068
490,1,MS,2,Internode,enclosed,0.0004,2.757615,0,,,,0.18,0.00033
490,1,MS,2,Lamina,exposed,0.0034,0.481776,0,,,,0.09,0.00083
490,1,MS,2,Sheath,exposed,0.0005,1.281588,0,,,,0.069,0.00021
490,1,MS,3,Internode,enclosed,0.00025,3.233244,0,,,,0.154,0.00014
490,1,MS,3,Lamina,exposed,0.002088,0.451603,0.002623,,,,0.045785,0.000485
490,1,MS,3,Sheath,exposed,0.000323,0.982772,0,,,,0.034744,0.000089
490,1,MS,4,Peduncle,enclosed,0.00159,1.137818,0,,,,0.17,0.00086
490,1,MS,4,Peduncle,exposed,0.000811,1.23498,0,,,,0.087103,0.000441
490,1,MS,5,Chaff,exposed,0.000369,4.033825,0.00544,,,,0.103368,0.000527
491,1,MS,0,Roots,enclosed,,,,0.000017,0.000001,0.000576,0.456569,0.009073
491,1,MS,1,Internode,enclosed,0.001129,1.233181,0,,,,0.1415,0.00064
491,1,MS,1,Internode,exposed,0.000371,1.365607,0,,,,0.0465,0.00021
491,1,MS,1,Lamina,exposed,0.00346,0.641619,0,,,,0.14,0.00102
491,1,MS,1,Sheath,exposed,0.0006,2.257128,0,,,,0.103,0.00068
491,1,MS,2,Internode,enclosed,0.0004,2.753663,0,,,,0.18,0.00033
491,1,MS,2,Lamina,exposed,0.0034,0.480647,0,,,,0.09,0.00083
491,1,MS,2,Sheath,exposed,0.0005,1.279693,0,,,,0.069,0.00021
491,1,MS,3,Internode,enclosed,0.00025,3.228121,0,,,,0.154,0.00014
491,1,MS,3,Lamina,exposed,0.002082,0.451313,0.002866,,,,0.045654,0.000484
491,1,MS,3,Sheath,exposed,0.000323,0.98144,0,,,,0.034744,0.000089
491,1,MS,4,Peduncle,enclosed,0.00159,1.136177,0,,,,0.17,0.00086
491,1,MS,4,Peduncle,exposed,0.000811,1.232918,0,,,,0.087103,0.000441
491,1,MS,5,Chaff,exposed,0.000367,4.039978,0.005844,,,,0.102764,0.000524
492,1,MS,0,Roots,enclosed,,,,0.000017,0.000001,0.000576,0.456569,0.009073
492,1,MS,1,Internode,enclosed,0.001129,1.231556,0,,,,0.1415,0.00064
492,1,MS,1,Internode,exposed,0.000371,1.363893,0,,,,0.0465,0.00021
492,1,MS,1,Lamina,exposed,0.00346,0.639801,0,,,,0.14,0.00102
492,1,MS,1,Sheath,exposed,0.0006,2.254055,0,,,,0.103,0.00068
492,1,MS,2,Internode,enclosed,0.0004,2.749693,0,,,,0.18,0.00033
492,1,MS,2,Lamina,exposed,0.0034,0.479428,0,,,,0.09,0.00083
492,1,MS,2,Sheath,exposed,0.0005,1.277755,0,,,,0.069,0.00021
492,1,MS,3,Internode,enclosed,0.00025,3.222985,0,,,,0.154,0.00014
492,1,MS,3,Lamina,exposed,0.002082,0.450337,0.002866,,,,0.045654,0.000484
492,1,MS,3,Sheath,exposed,0.000323,0.980071,0,,,,0.034744,0.000089
492,1,MS,4,Peduncle,enclosed,0.00159,1.134497,0,,,,0.17,0.00086
492,1,MS,4,Peduncle,exposed,0.000811,1.230725,0,,,,0.087103,0.000441
492,1,MS,5,Chaff,exposed,0.000367,4.030666,0.005844,,,,0.102764,0.000524
493,1,MS,0,Roots,enclosed,,,,0.000521,0.000023,0.000575,0.455994,0.009061
493,1,MS,1,Internode,enclosed,0.001129,1.229994,0,,,,0.1415,0.00064
493,1,MS,1,Internode,exposed,0.000371,1.362289,0,,,,0.0465,0.00021
493,1,MS,1,Lamina,exposed,0.00346,0.638306,0,,,,0.14,0.00102
493,1,MS,1,Sheath,exposed,0.0006,2.251191,0,,,,0.103,0.00068
493,1,MS,2,Internode,enclosed,0.0004,2.745806,0,,,,0.18,0.00033
493,1,MS,2,Lamina,exposed,0.0034,0.478419,0,,,,0.09,0.00083
493,1,MS,2,Sheath,exposed,0.0005,1.275911,0,,,,0.069,0.00021
493,1,MS,3,Internode,enclosed,0.00025,3.217921,0,,,,0.154,0.00014
493,1,MS,3,Lamina,exposed,0.002076,0.450117,0.002874,,,,0.045523,0.000483
493,1,MS,3,Sheath,exposed,0.000323,0.978771,0,,,,0.034744,0.000089
493,1,MS,4,Peduncle,enclosed,0.00159,1.132918,0,,,,0.17,0.00086
493,1,MS,4,Peduncle,exposed,0.000811,1.228806,0,,,,0.087103,0.000441
493,1,MS,5,Chaff,exposed,0.000365,4.037157,0.005878,,,,0.10216,0.000521
494,1,MS,0,Roots,enclosed,,,,0.000521,0.000023,0.000575,0.455994,0.009061
494,1,MS,1,Internode,enclosed,0.001129,1.228655,0,,,,0.1415,0.00064
494,1,MS,1,Internode,exposed,0.000371,1.361058,0,,,,0.0465,0.00021
494,1,MS,1,Lamina,exposed,0.00346,0.637697,0,,,,0.14,0.00102
494,1,MS,1,Sheath,exposed,0.0006,2.248947,0,,,,0.103,0.00068
494,1,MS,2,Internode,enclosed,0.0004,2.742175,0,,,,0.18,0.00033
494,1,MS,2,Lamina,exposed,0.0034,0.478021,0,,,,0.09,0.00083
494,1,MS,2,Sheath,exposed,0.0005,1.274389,0,,,,0.069,0.00021
494,1,MS,3,Internode,enclosed,0.00025,3.213089,0,,,,0.154,0.00014
494,1,MS,3,Lamina,exposed,0.002076,0.449672,0.002874,,,,0.045523,0.000483
494,1,MS,3,Sheath,exposed,0.000323,0.977729,0,,,,0.034744,0.000089
494,1,MS,4,Peduncle,enclosed,0.00159,1.131668,0,,,,0.17,0.00086
494,1,MS,4,Peduncle,exposed,0.000811,1.227666,0,,,,0.087103,0.000441
494,1,MS,5,Chaff,exposed,0.000365,4.029351,0.005878,,,,0.10216,0.000521
495,1,MS,0,Roots,enclosed,,,,0.035213,0.001572,0.000575,0.455421,0.00905
495,1,MS,1,Internode,enclosed,0.001129,1.227946,0,,,,0.1415,0.00064
495,1,MS,1,Internode,exposed,0.000371,1.360406,0,,,,0.0465,0.00021
495,1,MS,1,Lamina,exposed,0.00346,0.637639,0,,,,0.14,0.00102
495,1,MS,1,Sheath,exposed,0.0006,2.247229,0,,,,0.103,0.00068
495,1,MS,2,Internode,enclosed,0.0004,2.739187,0,,,,0.18,0.00033
495,1,MS,2,Lamina,exposed,0.0034,0.478134,0,,,,0.09,0.00083
495,1,MS,2,Sheath,exposed,0.0005,1.27348,0,,,,0.069,0.00021
495,1,MS,3,Internode,enclosed,0.00025,3.208913,0,,,,0.154,0.00014
495,1,MS,3,Lamina,exposed,0.00207,0.450354,0.002664,,,,0.045402,0.000481
495,1,MS,3,Sheath,exposed,0.000323,0.977329,0,,,,0.034744,0.000089
495,1,MS,4,Peduncle,enclosed,0.00159,1.131014,0,,,,0.17,0.00086
495,1,MS,4,Peduncle,exposed,0.000811,1.227003,0,,,,0.087103,0.000441
495,1,MS,5,Chaff,exposed,0.000363,4.035866,0.005317,,,,0.101617,0.000518
496,1,MS,0,Roots,enclosed,,,,0.035213,0.001572,0.000575,0.455421,0.00905
496,1,MS,1,Internode,enclosed,0.001129,1.227248,0,,,,0.1415,0.00064
496,1,MS,1,Internode,exposed,0.000371,1.359776,0,,,,0.0465,0.00021
496,1,MS,1,Lamina,exposed,0.00346,0.637554,0,,,,0.14,0.00102
496,1,MS,1,Sheath,exposed,0.0006,2.245521,0,,,,0.103,0.00068
496,1,MS,2,Internode,enclosed,0.0004,2.736219,0,,,,0.18,0.00033
496,1,MS,2,Lamina,exposed,0.0034,0.478237,0,,,,0.09,0.00083
496,1,MS,2,Sheath,exposed,0.0005,1.27259,0,,,,0.069,0.00021
496,1,MS,3,Internode,enclosed,0.00025,3.204764,0,,,,0.154,0.00014
496,1,MS,3,Lamina,exposed,0.00207,0.450462,0.002664,,,,0.045402,0.000481
496,1,MS,3,Sheath,exposed,0.000323,0.976954,0,,,,0.034744,0.000089
496,1,MS,4,Peduncle,enclosed,0.00159,1.130366,0,,,,0.17,0.00086
496,1,MS,4,Peduncle,exposed,0.000811,1.226348,0,,,,0.087103,0.000441
496,1,MS,5,Chaff,exposed,0.000363,4.028488,0.005317,,,,0.101617,0.000518
497,1,MS,0,Roots,enclosed,,,,0.007153,0.000319,0.000574,0.454847,0.009038
497,1,MS,1,Internode,enclosed,0.001129,1.225821,0,,,,0.1415,0.00064
497,1,MS,1,Internode,exposed,0.000371,1.358441,0,,,,0.0465,0.00021
497,1,MS,1,Lamina,exposed,0.00346,0.636589,0,,,,0.14,0.00102
497,1,MS,1,Sheath,exposed,0.0006,2.243093,0,,,,0.103,0.00068
497,1,MS,2,Internode,enclosed,0.0004,2.732519,0,,,,0.18,0.00033
497,1,MS,2,Lamina,exposed,0.0034,0.477606,0,,,,0.09,0.00083
497,1,MS,2,Sheath,exposed,0.0005,1.270969,0,,,,0.069,0.00021
497,1,MS,3,Internode,enclosed,0.00025,3.19989,0,,,,0.154,0.00014
497,1,MS,3,Lamina,exposed,0.002065,0.4504,0.002451,,,,0.045291,0.00048
497,1,MS,3,Sheath,exposed,0.000323,0.975837,0,,,,0.034744,0.000089
497,1,MS,4,Peduncle,enclosed,0.00159,1.128986,0,,,,0.17,0.00086
497,1,MS,4,Peduncle,exposed,0.000811,1.224972,0,,,,0.087103,0.000441
497,1,MS,5,Chaff,exposed,0.000361,4.032701,0.004747,,,,0.101134,0.000515
498,1,MS,0,Roots,enclosed,,,,0.007153,0.000319,0.000574,0.454847,0.009038
498,1,MS,1,Internode,enclosed,0.001129,1.224292,0,,,,0.1415,0.00064
498,1,MS,1,Internode,exposed,0.000371,1.356926,0,,,,0.0465,0.00021
498,1,MS,1,Lamina,exposed,0.00346,0.635251,0,,,,0.14,0.00102
498,1,MS,1,Sheath,exposed,0.0006,2.240385,0,,,,0.103,0.00068
498,1,MS,2,Internode,enclosed,0.0004,2.72871,0,,,,0.18,0.00033
498,1,MS,2,Lamina,exposed,0.0034,0.4767,0,,,,0.09,0.00083
498,1,MS,2,Sheath,exposed,0.0005,1.269197,0,,,,0.069,0.00021
498,1,MS,3,Internode,enclosed,0.00025,3.194922,0,,,,0.154,0.00014
498,1,MS,3,Lamina,exposed,0.002065,0.449615,0.002451,,,,0.045291,0.00048
498,1,MS,3,Sheath,exposed,0.000323,0.974592,0,,,,0.034744,0.000089
498,1,MS,4,Peduncle,enclosed,0.00159,1.127456,0,,,,0.17,0.00086
498,1,MS,4,Peduncle,exposed,0.000811,1.223251,0,,,,0.087103,0.000441
498,1,MS,5,Chaff,exposed,0.000361,4.024124,0.004747,,,,0.101134,0.000515
499,1,MS,0,Roots,enclosed,,,,0.011783,0.000526,0.000573,0.454274,0.009027
499,1,MS,1,Internode,enclosed,0.001129,1.222999,0,,,,0.1415,0.00064
499,1,MS,1,Internode,exposed,0.000371,1.355723,0,,,,0.0465,0.00021
499,1,MS,1,Lamina,exposed,0.00346,0.634633,0,,,,0.14,0.00102
499,1,MS,1,Sheath,exposed,0.0006,2.238126,0,,,,0.103,0.00068
499,1,MS,2,Internode,enclosed,0.0004,2.725163,0,,,,0.18,0.00033
499,1,MS,2,Lamina,exposed,0.0034,0.476258,0,,,,0.09,0.00083
499,1,MS,2,Sheath,exposed,0.0005,1.267713,0,,,,0.069,0.00021
499,1,MS,3,Internode,enclosed,0.00025,3.190202,0,,,,0.154,0.00014
499,1,MS,3,Lamina,exposed,0.00206,0.44969,0.002457,,,,0.045179,0.000479
499,1,MS,3,Sheath,exposed,0.000323,0.973603,0,,,,0.034744,0.000089
499,1,MS,4,Peduncle,enclosed,0.00159,1.126221,0,,,,0.17,0.00086
499,1,MS,4,Peduncle,exposed,0.000811,1.222081,0,,,,0.087103,0.000441
499,1,MS,5,Chaff,exposed,0.000359,4.028713,0.00477,,,,0.100652,0.000513
500,1,MS,0,Roots,enclosed,,,,0.011783,0.000526,0.000573,0.454274,0.009027
500,1,MS,1,Internode,enclosed,0.001129,1.221855,0,,,,0.1415,0.00064
500,1,MS,1,Internode,exposed,0.000371,1.354696,0,,,,0.0465,0.00021
500,1,MS,1,Lamina,exposed,0.00346,0.634415,0,,,,0.14,0.00102
500,1,MS,1,Sheath,exposed,0.0006,2.236098,0,,,,0.103,0.00068
500,1,MS,2,Internode,enclosed,0.0004,2.721781,0,,,,0.18,0.00033
500,1,MS,2,Lamina,exposed,0.0034,0.476058,0,,,,0.09,0.00083
500,1,MS,2,Sheath,exposed,0.0005,1.266398,0,,,,0.069,0.00021
500,1,MS,3,Internode,enclosed,0.00025,3.185646,0,,,,0.154,0.00014
500,1,MS,3,Lamina,exposed,0.00206,0.449406,0.002457,,,,0.045179,0.000479
500,1,MS,3,Sheath,exposed,0.000323,0.972772,0,,,,0.034744,0.000089
500,1,MS,4,Peduncle,enclosed,0.00159,1.125153,0,,,,0.17,0.00086
500,1,MS,4,Peduncle,exposed,0.000811,1.221201,0,,,,0.087103,0.000441
500,1,MS,5,Chaff,exposed,0.000359,4.02127,0.00477,,,,0.100652,0.000513
501,1,MS,0,Roots,enclosed,,,,0.011241,0.000502,0.000572,0.453702,0.009016
501,1,MS,1,Internode,enclosed,0.001129,1.220755,0,,,,0.1415,0.00064
501,1,MS,1,Internode,exposed,0.000371,1.353654,0,,,,0.0465,0.00021
501,1,MS,1,Lamina,exposed,0.00346,0.633625,0,,,,0.14,0.00102
501,1,MS,1,Sheath,exposed,0.0006,2.233951,0,,,,0.103,0.00068
501,1,MS,2,Internode,enclosed,0.0004,2.718435,0,,,,0.18,0.00033
501,1,MS,2,Lamina,exposed,0.0034,0.475663,0,,,,0.09,0.00083
501,1,MS,2,Sheath,exposed,0.0005,1.265096,0,,,,0.069,0.00021
501,1,MS,3,Internode,enclosed,0.00025,3.181144,0,,,,0.154,0.00014
501,1,MS,3,Lamina,exposed,0.002055,0.449617,0.002463,,,,0.045068,0.000478
501,1,MS,3,Sheath,exposed,0.000323,0.971979,0,,,,0.034744,0.000089
501,1,MS,4,Peduncle,enclosed,0.00159,1.124085,0,,,,0.17,0.00086
501,1,MS,4,Peduncle,exposed,0.000811,1.220047,0,,,,0.087103,0.000441
501,1,MS,5,Chaff,exposed,0.000358,4.025824,0.004792,,,,0.10017,0.00051
502,1,MS,0,Roots,enclosed,,,,0.011241,0.000502,0.000572,0.453702,0.009016
502,1,MS,1,Internode,enclosed,0.001129,1.219388,0,,,,0.1415,0.00064
502,1,MS,1,Internode,exposed,0.000371,1.352342,0,,,,0.0465,0.00021
502,1,MS,1,Lamina,exposed,0.00346,0.632569,0,,,,0.14,0.00102
502,1,MS,1,Sheath,exposed,0.0006,2.231527,0,,,,0.103,0.00068
502,1,MS,2,Internode,enclosed,0.0004,2.71482,0,,,,0.18,0.00033
502,1,MS,2,Lamina,exposed,0.0034,0.474998,0,,,,0.09,0.00083
502,1,MS,2,Sheath,exposed,0.0005,1.263517,0,,,,0.069,0.00021
502,1,MS,3,Internode,enclosed,0.00025,3.176378,0,,,,0.154,0.00014
502,1,MS,3,Lamina,exposed,0.002055,0.449026,0.002463,,,,0.045068,0.000478
502,1,MS,3,Sheath,exposed,0.000323,0.970904,0,,,,0.034744,0.000089
502,1,MS,4,Peduncle,enclosed,0.00159,1.122743,0,,,,0.17,0.00086
502,1,MS,4,Peduncle,exposed,0.000811,1.218625,0,,,,0.087103,0.000441
502,1,MS,5,Chaff,exposed,0.000358,4.017653,0.004792,,,,0.10017,0.00051
503,1,MS,0,Roots,enclosed,,,,0.000077,0.000003,0.000572,0.453131,0.009004
503,1,MS,1,Internode,enclosed,0.001129,1.217957,0,,,,0.1415,0.00064
503,1,MS,1,Internode,exposed,0.000371,1.350963,0,,,,0.0465,0.00021
503,1,MS,1,Lamina,exposed,0.00346,0.63146,0,,,,0.14,0.00102
503,1,MS,1,Sheath,exposed,0.0006,2.229043,0,,,,0.103,0.00068
503,1,MS,2,Internode,enclosed,0.0004,2.711145,0,,,,0.18,0.00033
503,1,MS,2,Lamina,exposed,0.0034,0.474273,0,,,,0.09,0.00083
503,1,MS,2,Sheath,exposed,0.0005,1.261871,0,,,,0.069,0.00021
503,1,MS,3,Internode,enclosed,0.00025,3.171554,0,,,,0.154,0.00014
503,1,MS,3,Lamina,exposed,0.00205,0.448951,0.002672,,,,0.044948,0.000476
503,1,MS,3,Sheath,exposed,0.000323,0.969759,0,,,,0.034744,0.000089
503,1,MS,4,Peduncle,enclosed,0.00159,1.121337,0,,,,0.17,0.00086
503,1,MS,4,Peduncle,exposed,0.000811,1.217141,0,,,,0.087103,0.000441
503,1,MS,5,Chaff,exposed,0.000356,4.022685,0.005099,,,,0.099659,0.000508
504,1,MS,0,Roots,enclosed,,,,0.000077,0.000003,0.000572,0.453131,0.009004
504,1,MS,1,Internode,enclosed,0.001129,1.216536,0,,,,0.1415,0.00064
504,1,MS,1,Internode,exposed,0.000371,1.34959,0,,,,0.0465,0.00021
504,1,MS,1,Lamina,exposed,0.00346,0.630371,0,,,,0.14,0.00102
504,1,MS,1,Sheath,exposed,0.0006,2.226572,0,,,,0.103,0.00068
504,1,MS,2,Internode,enclosed,0.0004,2.707484,0,,,,0.18,0.00033
504,1,MS,2,Lamina,exposed,0.0034,0.47356,0,,,,0.09,0.00083
504,1,MS,2,Sheath,exposed,0.0005,1.260233,0,,,,0.069,0.00021
504,1,MS,3,Internode,enclosed,0.00025,3.166747,0,,,,0.154,0.00014
504,1,MS,3,Lamina,exposed,0.00205,0.448304,0.002672,,,,0.044948,0.000476
504,1,MS,3,Sheath,exposed,0.000323,0.968618,0,,,,0.034744,0.000089
504,1,MS,4,Peduncle,enclosed,0.00159,1.119943,0,,,,0.17,0.00086
504,1,MS,4,Peduncle,exposed,0.000811,1.215668,0,,,,0.087103,0.000441
504,1,MS,5,Chaff,exposed,0.000356,4.014493,0.005099,,,,0.099659,0.000508
505,1,MS,0,Roots,enclosed,,,,0.000021,0.000001,0.000571,0.45256,0.008993
505,1,MS,1,Internode,enclosed,0.001129,1.215132,0,,,,0.1415,0.00064
505,1,MS,1,Internode,exposed,0.000371,1.348233,0,,,,0.0465,0.00021
505,1,MS,1,Lamina,exposed,0.00346,0.629308,0,,,,0.14,0.00102
505,1,MS,1,Sheath,exposed,0.0006,2.224125,0,,,,0.103,0.00068
505,1,MS,2,Internode,enclosed,0.0004,2.703847,0,,,,0.18,0.00033
505,1,MS,2,Lamina,exposed,0.0034,0.472866,0,,,,0.09,0.00083
505,1,MS,2,Sheath,exposed,0.0005,1.258613,0,,,,0.069,0.00021
505,1,MS,3,Internode,enclosed,0.00025,3.161965,0,,,,0.154,0.00014
505,1,MS,3,Lamina,exposed,0.002044,0.448295,0.002881,,,,0.044818,0.000475
505,1,MS,3,Sheath,exposed,0.000323,0.967491,0,,,,0.034744,0.000089
505,1,MS,4,Peduncle,enclosed,0.00159,1.118567,0,,,,0.17,0.00086
505,1,MS,4,Peduncle,exposed,0.000811,1.214214,0,,,,0.087103,0.000441
505,1,MS,5,Chaff,exposed,0.000354,4.020375,0.00541,,,,0.09912,0.000505
506,1,MS,0,Roots,enclosed,,,,0.000021,0.000001,0.000571,0.45256,0.008993
506,1,MS,1,Internode,enclosed,0.001129,1.213748,0,,,,0.1415,0.00064
506,1,MS,1,Internode,exposed,0.000371,1.346893,0,,,,0.0465,0.00021
506,1,MS,1,Lamina,exposed,0.00346,0.628274,0,,,,0.14,0.00102
506,1,MS,1,Sheath,exposed,0.0006,2.221704,0,,,,0.103,0.00068
506,1,MS,2,Internode,enclosed,0.0004,2.700237,0,,,,0.18,0.00033
506,1,MS,2,Lamina,exposed,0.0034,0.472194,0,,,,0.09,0.00083
506,1,MS,2,Sheath,exposed,0.0005,1.257013,0,,,,0.069,0.00021
506,1,MS,3,Internode,enclosed,0.00025,3.157213,0,,,,0.154,0.00014
506,1,MS,3,Lamina,exposed,0.002044,0.447682,0.002881,,,,0.044818,0.000475
506,1,MS,3,Sheath,exposed,0.000323,0.966382,0,,,,0.034744,0.000089
506,1,MS,4,Peduncle,enclosed,0.00159,1.117214,0,,,,0.17,0.00086
506,1,MS,4,Peduncle,exposed,0.000811,1.212782,0,,,,0.087103,0.000441
506,1,MS,5,Chaff,exposed,0.000354,4.01224,0.00541,,,,0.09912,0.000505
