t,plant,axis,phytomer,organ,element,exposed,An,Tr,Ts,gs
28,1,MS,3,Internode,1,True,-0.483212,0,11.70211,0.05
28,1,MS,3,Lamina,1,True,-0.491861,0,11.631589,0.05
28,1,MS,3,Sheath,1,True,-0.485385,0,11.795952,0.05
28,1,MS,4,Peduncle,1,False,-0.49303,0,11.734186,0.05
28,1,MS,4,Peduncle,2,True,-0.491526,0,11.680071,0.05
28,1,MS,5,Chaff,1,True,-0.494509,0,11.777558,0.05
29,1,MS,1,Internode,1,False,-0.430404,0,9.973219,0.05
29,1,MS,1,Internode,2,True,-0.433861,0,10.06151,0.05
29,1,MS,1,Lamina,1,True,-0.44467,0,10.138466,0.05
29,1,MS,1,Sheath,1,True,-0.436838,0,10.313539,0.05
29,1,MS,2,Internode,1,True,-0.425182,0,10.154843,0.05
29,1,MS,2,Lamina,1,True,-0.442228,0,10.020953,0.05
29,1,MS,2,Sheath,1,True,-0.430123,0,10.247512,0.05
29,1,MS,3,Internode,1,True,-0.421528,0,10.098649,0.05
29,1,MS,3,Lamina,1,True,-0.440045,0,9.915778,0.05
29,1,MS,3,Sheath,1,True,-0.426204,0,10.293514,0.05
29,1,MS,4,Peduncle,1,False,-0.442528,0,10.16525,0.05
29,1,MS,4,Peduncle,2,True,-0.439332,0,10.052894,0.05
29,1,MS,5,Chaff,1,True,-0.445659,0,10.255313,0.05
30,1,MS,1,Internode,1,False,-0.430404,0,9.973219,0.05
30,1,MS,1,Internode,2,True,-0.433861,0,10.06151,0.05
30,1,MS,1,Lamina,1,True,-0.44467,0,10.138466,0.05
30,1,MS,1,Sheath,1,True,-0.436838,0,10.313539,0.05
30,1,MS,2,Internode,1,True,-0.425182,0,10.154843,0.05
30,1,MS,2,Lamina,1,True,-0.442228,0,10.020953,0.05
30,1,MS,2,Sheath,1,True,-0.430123,0,10.247512,0.05
30,1,MS,3,Internode,1,True,-0.421528,0,10.098649,0.05
30,1,MS,3,Lamina,1,True,-0.440045,0,9.915778,0.05
30,1,MS,3,Sheath,1,True,-0.426204,0,10.293514,0.05
30,1,MS,4,Peduncle,1,False,-0.442528,0,10.16525,0.05
30,1,MS,4,Peduncle,2,True,-0.439332,0,10.052894,0.05
30,1,MS,5,Chaff,1,True,-0.445659,0,10.255313,0.05
31,1,MS,1,Internode,1,False,-0.494643,0,11.920792,0.05
31,1,MS,1,Internode,2,True,-0.336703,0,12.039217,0.053288
31,1,MS,1,Lamina,1,True,1.841515,0,12.866788,0.101848
31,1,MS,1,Sheath,1,True,0.124189,0,12.336151,0.062997
31,1,MS,2,Internode,1,True,-0.490449,0,12.05378,0.05
31,1,MS,2,Lamina,1,True,0.121257,0,12.184621,0.063013
31,1,MS,2,Sheath,1,True,-0.413748,0,12.143939,0.051646
31,1,MS,3,Internode,1,True,-0.487507,0,12.012655,0.05
31,1,MS,3,Lamina,1,True,-0.341201,0,11.948443,0.053291
31,1,MS,3,Sheath,1,True,-0.491271,0,12.155178,0.05
31,1,MS,4,Peduncle,1,False,-0.423205,0,12.085763,0.051646
31,1,MS,4,Peduncle,2,True,0.773868,0,12.439568,0.077268
31,1,MS,5,Chaff,1,True,2.221885,0,12.993048,0.110869
32,1,MS,1,Internode,1,False,-0.494643,0,11.920792,0.05
32,1,MS,1,Internode,2,True,-0.336703,0,12.039217,0.053288
32,1,MS,1,Lamina,1,True,1.841515,0,12.866788,0.101848
32,1,MS,1,Sheath,1,True,0.124189,0,12.336151,0.062997
32,1,MS,2,Internode,1,True,-0.490449,0,12.05378,0.05
32,1,MS,2,Lamina,1,True,0.121257,0,12.184621,0.063013
32,1,MS,2,Sheath,1,True,-0.413748,0,12.143939,0.051646
32,1,MS,3,Internode,1,True,-0.487507,0,12.012655,0.05
32,1,MS,3,Lamina,1,True,-0.341201,0,11.948443,0.053291
32,1,MS,3,Sheath,1,True,-0.491271,0,12.155178,0.05
32,1,MS,4,Peduncle,1,False,-0.423205,0,12.085763,0.051646
32,1,MS,4,Peduncle,2,True,0.773868,0,12.439568,0.077268
32,1,MS,5,Chaff,1,True,2.221885,0,12.993048,0.110869
33,1,MS,1,Internode,1,False,-0.498602,0,12.025304,0.05
33,1,MS,1,Internode,2,True,-0.104979,0,12.202839,0.058169
33,1,MS,1,Lamina,1,True,3.610527,0,13.485929,0.14452
33,1,MS,1,Sheath,1,True,0.63233,0,12.524507,0.074102
33,1,MS,2,Internode,1,True,-0.41406,0,12.16928,0.051645
33,1,MS,2,Lamina,1,True,0.63052,0,12.429866,0.074121
33,1,MS,2,Sheath,1,True,-0.337599,0,12.249075,0.053283
33,1,MS,3,Internode,1,True,-0.492035,0,12.109896,0.05
33,1,MS,3,Lamina,1,True,-0.186306,0,12.10375,0.056551
33,1,MS,3,Sheath,1,True,-0.414782,0,12.259541,0.051644
33,1,MS,4,Peduncle,1,False,-0.266428,0,12.218636,0.054917
33,1,MS,4,Peduncle,2,True,1.777161,0,12.840253,0.100336
33,1,MS,5,Chaff,1,True,4.1878,0,13.604719,0.158779
34,1,MS,1,Internode,1,False,-0.498602,0,12.025304,0.05
34,1,MS,1,Internode,2,True,-0.104979,0,12.202839,0.058169
34,1,MS,1,Lamina,1,True,3.610527,0,13.485929,0.14452
34,1,MS,1,Sheath,1,True,0.63233,0,12.524507,0.074102
34,1,MS,2,Internode,1,True,-0.41406,0,12.16928,0.051645
34,1,MS,2,Lamina,1,True,0.63052,0,12.429866,0.074121
34,1,MS,2,Sheath,1,True,-0.337599,0,12.249075,0.053283
34,1,MS,3,Internode,1,True,-0.492035,0,12.109896,0.05
34,1,MS,3,Lamina,1,True,-0.186306,0,12.10375,0.056551
34,1,MS,3,Sheath,1,True,-0.414782,0,12.259541,0.051644
34,1,MS,4,Peduncle,1,False,-0.266428,0,12.218636,0.054917
34,1,MS,4,Peduncle,2,True,1.777161,0,12.840253,0.100336
34,1,MS,5,Chaff,1,True,4.1878,0,13.604719,0.158779
35,1,MS,1,Internode,1,False,-0.517291,0,12.529007,0.05
35,1,MS,1,Internode,2,True,0.033568,0,12.670783,0.061358
35,1,MS,1,Lamina,1,True,4.979398,0,13.706712,0.178364
35,1,MS,1,Sheath,1,True,1.108473,0,12.916572,0.084949
35,1,MS,2,Internode,1,True,-0.433178,0,12.628606,0.051639
35,1,MS,2,Lamina,1,True,1.039449,0,12.867871,0.083412
35,1,MS,2,Sheath,1,True,-0.196655,0,12.705175,0.056519
35,1,MS,3,Internode,1,True,-0.512611,0,12.58902,0.05
35,1,MS,3,Lamina,1,True,-0.045356,0,12.612886,0.059755
35,1,MS,3,Sheath,1,True,-0.433692,0,12.69256,0.051638
35,1,MS,4,Peduncle,1,False,-0.201989,0,12.67113,0.056521
35,1,MS,4,Peduncle,2,True,2.528224,0,13.198771,0.118253
35,1,MS,5,Chaff,1,True,5.800355,0,13.790033,0.198868
36,1,MS,1,Internode,1,False,-0.517291,0,12.529007,0.05
36,1,MS,1,Internode,2,True,0.033568,0,12.670783,0.061358
36,1,MS,1,Lamina,1,True,4.979398,0,13.706712,0.178364
36,1,MS,1,Sheath,1,True,1.108473,0,12.916572,0.084949
36,1,MS,2,Internode,1,True,-0.433178,0,12.628606,0.051639
36,1,MS,2,Lamina,1,True,1.039449,0,12.867871,0.083412
36,1,MS,2,Sheath,1,True,-0.196655,0,12.705175,0.056519
36,1,MS,3,Internode,1,True,-0.512611,0,12.58902,0.05
36,1,MS,3,Lamina,1,True,-0.045356,0,12.612886,0.059755
36,1,MS,3,Sheath,1,True,-0.433692,0,12.69256,0.051638
36,1,MS,4,Peduncle,1,False,-0.201989,0,12.67113,0.056521
36,1,MS,4,Peduncle,2,True,2.528224,0,13.198771,0.118253
36,1,MS,5,Chaff,1,True,5.800355,0,13.790033,0.198868
37,1,MS,1,Internode,1,False,-0.592171,0.000001,14.500018,0.05
37,1,MS,1,Internode,2,True,0.042107,0.000001,14.626306,0.062242
37,1,MS,1,Lamina,1,True,5.712593,0.000003,15.542697,0.191334
37,1,MS,1,Sheath,1,True,1.246501,0.000002,14.854951,0.087388
37,1,MS,2,Internode,1,True,-0.424766,0.000001,14.611886,0.053091
37,1,MS,2,Lamina,1,True,1.178342,0.000002,14.788597,0.085951
37,1,MS,2,Sheath,1,True,-0.266846,0.000001,14.673438,0.056158
37,1,MS,3,Internode,1,True,-0.586984,0.000001,14.564963,0.05
37,1,MS,3,Lamina,1,True,-0.03716,0.000001,14.568663,0.060734
37,1,MS,3,Sheath,1,True,-0.506992,0.000001,14.673391,0.051548
37,1,MS,4,Peduncle,1,False,-0.193986,0.000001,14.643466,0.057686
37,1,MS,4,Peduncle,2,True,2.881999,0.000002,15.077255,0.124353
37,1,MS,5,Chaff,1,True,6.562469,0.000004,15.607562,0.211776
38,1,MS,1,Internode,1,False,-0.592171,0.000001,14.500018,0.05
38,1,MS,1,Internode,2,True,0.042107,0.000001,14.626306,0.062242
38,1,MS,1,Lamina,1,True,5.712593,0.000003,15.542697,0.191334
38,1,MS,1,Sheath,1,True,1.246501,0.000002,14.854951,0.087388
38,1,MS,2,Internode,1,True,-0.424766,0.000001,14.611886,0.053091
38,1,MS,2,Lamina,1,True,1.178342,0.000002,14.788597,0.085951
38,1,MS,2,Sheath,1,True,-0.266846,0.000001,14.673438,0.056158
38,1,MS,3,Internode,1,True,-0.586984,0.000001,14.564963,0.05
38,1,MS,3,Lamina,1,True,-0.03716,0.000001,14.568663,0.060734
38,1,MS,3,Sheath,1,True,-0.506992,0.000001,14.673391,0.051548
38,1,MS,4,Peduncle,1,False,-0.193986,0.000001,14.643466,0.057686
38,1,MS,4,Peduncle,2,True,2.881999,0.000002,15.077255,0.124353
38,1,MS,5,Chaff,1,True,6.562469,0.000004,15.607562,0.211776
39,1,MS,1,Internode,1,False,-0.537785,0.000001,15.220217,0.051524
39,1,MS,1,Internode,2,True,0.459866,0.000002,15.411612,0.07088
39,1,MS,1,Lamina,1,True,9.112159,0.000006,17.111039,0.271212
39,1,MS,1,Sheath,1,True,2.365426,0.000003,15.74592,0.112082
39,1,MS,2,Internode,1,True,-0.371303,0.000001,15.3438,0.054552
39,1,MS,2,Lamina,1,True,2.242259,0.000003,15.715633,0.10931
39,1,MS,2,Sheath,1,True,-0.059289,0.000002,15.42874,0.060543
39,1,MS,3,Internode,1,True,-0.531939,0.000001,15.292397,0.051523
39,1,MS,3,Lamina,1,True,0.311668,0.000002,15.340439,0.067956
39,1,MS,3,Sheath,1,True,-0.371924,0.000001,15.420704,0.054549
39,1,MS,4,Peduncle,1,False,0.010852,0.000002,15.396772,0.062034
39,1,MS,4,Peduncle,2,True,4.847395,0.000004,16.255719,0.16972
39,1,MS,5,Chaff,1,True,10.377709,0.000006,17.207958,0.301728
40,1,MS,1,Internode,1,False,-0.537785,0.000001,15.220217,0.051524
40,1,MS,1,Internode,2,True,0.459866,0.000002,15.411612,0.07088
40,1,MS,1,Lamina,1,True,9.112159,0.000006,17.111039,0.271212
40,1,MS,1,Sheath,1,True,2.365426,0.000003,15.74592,0.112082
40,1,MS,2,Internode,1,True,-0.371303,0.000001,15.3438,0.054552
40,1,MS,2,Lamina,1,True,2.242259,0.000003,15.715633,0.10931
40,1,MS,2,Sheath,1,True,-0.059289,0.000002,15.42874,0.060543
40,1,MS,3,Internode,1,True,-0.531939,0.000001,15.292397,0.051523
40,1,MS,3,Lamina,1,True,0.311668,0.000002,15.340439,0.067956
40,1,MS,3,Sheath,1,True,-0.371924,0.000001,15.420704,0.054549
40,1,MS,4,Peduncle,1,False,0.010852,0.000002,15.396772,0.062034
40,1,MS,4,Peduncle,2,True,4.847395,0.000004,16.255719,0.16972
40,1,MS,5,Chaff,1,True,10.377709,0.000006,17.207958,0.301728
41,1,MS,1,Internode,1,False,-0.570066,0,15.98344,0.051578
41,1,MS,1,Internode,2,True,0.211531,0,16.147628,0.067052
41,1,MS,1,Lamina,1,True,7.143732,0.000001,17.532791,0.231708
41,1,MS,1,Sheath,1,True,1.710499,0.000001,16.41798,0.099803
41,1,MS,2,Internode,1,True,-0.484921,0,16.072469,0.053148
41,1,MS,2,Lamina,1,True,1.582638,0.000001,16.402063,0.096877
41,1,MS,2,Sheath,1,True,-0.16737,0,16.15053,0.059371
41,1,MS,3,Internode,1,True,-0.648931,0,16.02509,0.05
41,1,MS,3,Lamina,1,True,0.059632,0,16.087391,0.063999
41,1,MS,3,Sheath,1,True,-0.485423,0,16.129809,0.053146
41,1,MS,4,Peduncle,1,False,-0.172395,0,16.121263,0.059373
41,1,MS,4,Peduncle,2,True,3.688344,0.000001,16.855501,0.146695
41,1,MS,5,Chaff,1,True,8.202071,0.000001,17.607317,0.258145
42,1,MS,1,Internode,1,False,-0.570066,0,15.98344,0.051578
42,1,MS,1,Internode,2,True,0.211531,0,16.147628,0.067052
42,1,MS,1,Lamina,1,True,7.143732,0.000001,17.532791,0.231708
42,1,MS,1,Sheath,1,True,1.710499,0.000001,16.41798,0.099803
42,1,MS,2,Internode,1,True,-0.484921,0,16.072469,0.053148
42,1,MS,2,Lamina,1,True,1.582638,0.000001,16.402063,0.096877
42,1,MS,2,Sheath,1,True,-0.16737,0,16.15053,0.059371
42,1,MS,3,Internode,1,True,-0.648931,0,16.02509,0.05
42,1,MS,3,Lamina,1,True,0.059632,0,16.087391,0.063999
42,1,MS,3,Sheath,1,True,-0.485423,0,16.129809,0.053146
42,1,MS,4,Peduncle,1,False,-0.172395,0,16.121263,0.059373
42,1,MS,4,Peduncle,2,True,3.688344,0.000001,16.855501,0.146695
42,1,MS,5,Chaff,1,True,8.202071,0.000001,17.607317,0.258145
43,1,MS,1,Internode,1,False,-0.628646,0,15.373227,0.05
43,1,MS,1,Internode,2,True,-0.467487,0,15.500033,0.053131
43,1,MS,1,Lamina,1,True,1.391471,0.000001,16.250537,0.092086
43,1,MS,1,Sheath,1,True,-0.075774,0.000001,15.799835,0.060839
43,1,MS,2,Internode,1,True,-0.623812,0,15.518662,0.05
43,1,MS,2,Lamina,1,True,-0.079425,0.000001,15.620718,0.060855
43,1,MS,2,Sheath,1,True,-0.545816,0,15.616568,0.051567
43,1,MS,3,Internode,1,True,-0.620464,0,15.473604,0.05
43,1,MS,3,Lamina,1,True,-0.472803,0.000001,15.397698,0.053134
43,1,MS,3,Sheath,1,True,-0.624753,0,15.6301,0.05
43,1,MS,4,Peduncle,1,False,-0.557,0.000001,15.552514,0.051568
43,1,MS,4,Peduncle,2,True,0.440827,0.000001,15.836343,0.071454
43,1,MS,5,Chaff,1,True,1.712021,0.000001,16.381661,0.09931
44,1,MS,1,Internode,1,False,-0.628646,0,15.373227,0.05
44,1,MS,1,Internode,2,True,-0.467487,0,15.500033,0.053131
44,1,MS,1,Lamina,1,True,1.391471,0.000001,16.250537,0.092086
44,1,MS,1,Sheath,1,True,-0.075774,0.000001,15.799835,0.060839
44,1,MS,2,Internode,1,True,-0.623812,0,15.518662,0.05
44,1,MS,2,Lamina,1,True,-0.079425,0.000001,15.620718,0.060855
44,1,MS,2,Sheath,1,True,-0.545816,0,15.616568,0.051567
44,1,MS,3,Internode,1,True,-0.620464,0,15.473604,0.05
44,1,MS,3,Lamina,1,True,-0.472803,0.000001,15.397698,0.053134
44,1,MS,3,Sheath,1,True,-0.624753,0,15.6301,0.05
44,1,MS,4,Peduncle,1,False,-0.557,0.000001,15.552514,0.051568
44,1,MS,4,Peduncle,2,True,0.440827,0.000001,15.836343,0.071454
44,1,MS,5,Chaff,1,True,1.712021,0.000001,16.381661,0.09931
45,1,MS,1,Internode,1,False,-0.54548,0,13.285475,0.05
45,1,MS,1,Internode,2,True,-0.547117,0,13.324706,0.05
45,1,MS,1,Lamina,1,True,-0.228549,0.000001,13.406549,0.056352
45,1,MS,1,Sheath,1,True,-0.466317,0,13.44378,0.051596
45,1,MS,2,Internode,1,True,-0.543014,0,13.366172,0.05
45,1,MS,2,Lamina,1,True,-0.468775,0,13.331723,0.051597
45,1,MS,2,Sheath,1,True,-0.545347,0,13.407338,0.05
45,1,MS,3,Internode,1,True,-0.541295,0,13.341207,0.05
45,1,MS,3,Lamina,1,True,-0.550058,0,13.277228,0.05
45,1,MS,3,Sheath,1,True,-0.543496,0,13.427772,0.05
45,1,MS,4,Peduncle,1,False,-0.551244,0,13.370795,0.05
45,1,MS,4,Peduncle,2,True,-0.386175,0,13.34152,0.053189
45,1,MS,5,Chaff,1,True,-0.150268,0.000001,13.449989,0.057925
46,1,MS,1,Internode,1,False,-0.54548,0,13.285475,0.05
46,1,MS,1,Internode,2,True,-0.547117,0,13.324706,0.05
46,1,MS,1,Lamina,1,True,-0.228549,0.000001,13.406549,0.056352
46,1,MS,1,Sheath,1,True,-0.466317,0,13.44378,0.051596
46,1,MS,2,Internode,1,True,-0.543014,0,13.366172,0.05
46,1,MS,2,Lamina,1,True,-0.468775,0,13.331723,0.051597
46,1,MS,2,Sheath,1,True,-0.545347,0,13.407338,0.05
46,1,MS,3,Internode,1,True,-0.541295,0,13.341207,0.05
46,1,MS,3,Lamina,1,True,-0.550058,0,13.277228,0.05
46,1,MS,3,Sheath,1,True,-0.543496,0,13.427772,0.05
46,1,MS,4,Peduncle,1,False,-0.551244,0,13.370795,0.05
46,1,MS,4,Peduncle,2,True,-0.386175,0,13.34152,0.053189
46,1,MS,5,Chaff,1,True,-0.150268,0.000001,13.449989,0.057925
47,1,MS,1,Internode,1,False,-0.503445,0.000001,12.115957,0.05
47,1,MS,1,Internode,2,True,-0.505234,0.000001,12.161865,0.05
47,1,MS,1,Lamina,1,True,-0.510887,0.000001,12.216399,0.05
47,1,MS,1,Sheath,1,True,-0.506781,0.000001,12.293353,0.05
47,1,MS,2,Internode,1,True,-0.500758,0.000001,12.21048,0.05
47,1,MS,2,Lamina,1,True,-0.509601,0.000001,12.158646,0.05
47,1,MS,2,Sheath,1,True,-0.503299,0.000001,12.258839,0.05
47,1,MS,3,Internode,1,True,-0.498889,0.000001,12.181199,0.05
47,1,MS,3,Lamina,1,True,-0.508457,0.000001,12.107051,0.05
47,1,MS,3,Sheath,1,True,-0.501283,0.000001,12.28288,0.05
47,1,MS,4,Peduncle,1,False,-0.509759,0.000001,12.215906,0.05
47,1,MS,4,Peduncle,2,True,-0.508083,0.000001,12.157382,0.05
47,1,MS,5,Chaff,1,True,-0.51141,0.000001,12.262915,0.05
48,1,MS,1,Internode,1,False,-0.503445,0.000001,12.115957,0.05
48,1,MS,1,Internode,2,True,-0.505234,0.000001,12.161865,0.05
48,1,MS,1,Lamina,1,True,-0.510887,0.000001,12.216399,0.05
48,1,MS,1,Sheath,1,True,-0.506781,0.000001,12.293353,0.05
48,1,MS,2,Internode,1,True,-0.500758,0.000001,12.21048,0.05
48,1,MS,2,Lamina,1,True,-0.509601,0.000001,12.158646,0.05
48,1,MS,2,Sheath,1,True,-0.503299,0.000001,12.258839,0.05
48,1,MS,3,Internode,1,True,-0.498889,0.000001,12.181199,0.05
48,1,MS,3,Lamina,1,True,-0.508457,0.000001,12.107051,0.05
48,1,MS,3,Sheath,1,True,-0.501283,0.000001,12.28288,0.05
48,1,MS,4,Peduncle,1,False,-0.509759,0.000001,12.215906,0.05
48,1,MS,4,Peduncle,2,True,-0.508083,0.000001,12.157382,0.05
48,1,MS,5,Chaff,1,True,-0.51141,0.000001,12.262915,0.05
49,1,MS,1,Internode,1,False,-0.459847,0.000001,10.798017,0.05
49,1,MS,1,Internode,2,True,-0.461269,0.000001,10.837459,0.05
49,1,MS,1,Lamina,1,True,-0.465737,0.000001,10.885338,0.05
49,1,MS,1,Sheath,1,True,-0.462496,0.000001,10.950129,0.05
49,1,MS,2,Internode,1,True,-0.457705,0.000001,10.879169,0.05
49,1,MS,2,Lamina,1,True,-0.464725,0.000001,10.836052,0.05
49,1,MS,2,Sheath,1,True,-0.459731,0.000001,10.920599,0.05
49,1,MS,3,Internode,1,True,-0.45621,0.000001,10.854054,0.05
49,1,MS,3,Lamina,1,True,-0.463821,0.000001,10.791949,0.05
49,1,MS,3,Sheath,1,True,-0.458124,0.000001,10.941171,0.05
49,1,MS,4,Peduncle,1,False,-0.464849,0.000001,10.883821,0.05
49,1,MS,4,Peduncle,2,True,-0.463526,0.000001,10.83361,0.05
49,1,MS,5,Chaff,1,True,-0.466148,0.000001,10.924087,0.05
50,1,MS,1,Internode,1,False,-0.459847,0.000001,10.798017,0.05
50,1,MS,1,Internode,2,True,-0.461269,0.000001,10.837459,0.05
50,1,MS,1,Lamina,1,True,-0.465737,0.000001,10.885338,0.05
50,1,MS,1,Sheath,1,True,-0.462496,0.000001,10.950129,0.05
50,1,MS,2,Internode,1,True,-0.457705,0.000001,10.879169,0.05
50,1,MS,2,Lamina,1,True,-0.464725,0.000001,10.836052,0.05
50,1,MS,2,Sheath,1,True,-0.459731,0.000001,10.920599,0.05
50,1,MS,3,Internode,1,True,-0.45621,0.000001,10.854054,0.05
50,1,MS,3,Lamina,1,True,-0.463821,0.000001,10.791949,0.05
50,1,MS,3,Sheath,1,True,-0.458124,0.000001,10.941171,0.05
50,1,MS,4,Peduncle,1,False,-0.464849,0.000001,10.883821,0.05
50,1,MS,4,Peduncle,2,True,-0.463526,0.000001,10.83361,0.05
50,1,MS,5,Chaff,1,True,-0.466148,0.000001,10.924087,0.05
51,1,MS,1,Internode,1,False,-0.421762,0,9.557746,0.05
51,1,MS,1,Internode,2,True,-0.423156,0,9.599189,0.05
51,1,MS,1,Lamina,1,True,-0.427524,0,9.647276,0.05
51,1,MS,1,Sheath,1,True,-0.424357,0,9.717284,0.05
51,1,MS,2,Internode,1,True,-0.419659,0,9.642957,0.05
51,1,MS,2,Lamina,1,True,-0.426536,0,9.595043,0.05
51,1,MS,2,Sheath,1,True,-0.421648,0,9.686374,0.05
51,1,MS,3,Internode,1,True,-0.418188,0,9.61661,0.05
51,1,MS,3,Lamina,1,True,-0.425653,0,9.548234,0.05
51,1,MS,3,Sheath,1,True,-0.42007,0,9.707911,0.05
51,1,MS,4,Peduncle,1,False,-0.426657,0,9.647835,0.05
51,1,MS,4,Peduncle,2,True,-0.425364,0,9.595146,0.05
51,1,MS,5,Chaff,1,True,-0.427925,0,9.690027,0.05
52,1,MS,1,Internode,1,False,-0.421762,0,9.557746,0.05
52,1,MS,1,Internode,2,True,-0.423156,0,9.599189,0.05
52,1,MS,1,Lamina,1,True,-0.427524,0,9.647276,0.05
52,1,MS,1,Sheath,1,True,-0.424357,0,9.717284,0.05
52,1,MS,2,Internode,1,True,-0.419659,0,9.642957,0.05
52,1,MS,2,Lamina,1,True,-0.426536,0,9.595043,0.05
52,1,MS,2,Sheath,1,True,-0.421648,0,9.686374,0.05
52,1,MS,3,Internode,1,True,-0.418188,0,9.61661,0.05
52,1,MS,3,Lamina,1,True,-0.425653,0,9.548234,0.05
52,1,MS,3,Sheath,1,True,-0.42007,0,9.707911,0.05
52,1,MS,4,Peduncle,1,False,-0.426657,0,9.647835,0.05
52,1,MS,4,Peduncle,2,True,-0.425364,0,9.595146,0.05
52,1,MS,5,Chaff,1,True,-0.427925,0,9.690027,0.05
53,1,MS,1,Internode,1,False,-0.415752,0,9.36833,0.05
53,1,MS,1,Internode,2,True,-0.418073,0,9.43791,0.05
53,1,MS,1,Lamina,1,True,-0.425417,0,9.506909,0.05
53,1,MS,1,Sheath,1,True,-0.420082,0,9.63684,0.05
53,1,MS,2,Internode,1,True,-0.41227,0,9.511523,0.05
53,1,MS,2,Lamina,1,True,-0.423745,0,9.416229,0.05
53,1,MS,2,Sheath,1,True,-0.415564,0,9.584676,0.05
53,1,MS,3,Internode,1,True,-0.409848,0,9.467194,0.05
53,1,MS,3,Lamina,1,True,-0.422257,0,9.335139,0.05
53,1,MS,3,Sheath,1,True,-0.412949,0,9.621015,0.05
53,1,MS,4,Peduncle,1,False,-0.42395,0,9.519734,0.05
53,1,MS,4,Peduncle,2,True,-0.421772,0,9.431118,0.05
53,1,MS,5,Chaff,1,True,-0.426097,0,9.590837,0.05
54,1,MS,1,Internode,1,False,-0.415752,0,9.36833,0.05
54,1,MS,1,Internode,2,True,-0.418073,0,9.43791,0.05
54,1,MS,1,Lamina,1,True,-0.425417,0,9.506909,0.05
54,1,MS,1,Sheath,1,True,-0.420082,0,9.63684,0.05
54,1,MS,2,Internode,1,True,-0.41227,0,9.511523,0.05
54,1,MS,2,Lamina,1,True,-0.423745,0,9.416229,0.05
54,1,MS,2,Sheath,1,True,-0.415564,0,9.584676,0.05
54,1,MS,3,Internode,1,True,-0.409848,0,9.467194,0.05
54,1,MS,3,Lamina,1,True,-0.422257,0,9.335139,0.05
54,1,MS,3,Sheath,1,True,-0.412949,0,9.621015,0.05
54,1,MS,4,Peduncle,1,False,-0.42395,0,9.519734,0.05
54,1,MS,4,Peduncle,2,True,-0.421772,0,9.431118,0.05
54,1,MS,5,Chaff,1,True,-0.426097,0,9.590837,0.05
55,1,MS,1,Internode,1,False,-0.38437,0.000002,10.992664,0.051527
55,1,MS,1,Internode,2,True,0.598054,0.000002,11.193645,0.070928
55,1,MS,1,Lamina,1,True,9.220863,0.000007,12.963909,0.265795
55,1,MS,1,Sheath,1,True,2.518188,0.000003,11.559722,0.112066
55,1,MS,2,Internode,1,True,-0.222151,0.000002,11.136563,0.05456
55,1,MS,2,Lamina,1,True,2.392781,0.000003,11.499446,0.10932
55,1,MS,2,Sheath,1,True,0.083961,0.000002,11.231941,0.060565
55,1,MS,3,Internode,1,True,-0.378849,0.000002,11.078933,0.051526
55,1,MS,3,Lamina,1,True,0.450666,0.000002,11.108643,0.067998
55,1,MS,3,Sheath,1,True,-0.222745,0.000002,11.229302,0.054557
55,1,MS,4,Peduncle,1,False,0.153079,0.000002,11.19054,0.06206
55,1,MS,4,Peduncle,2,True,5.029206,0.000004,12.055276,0.168867
55,1,MS,5,Chaff,1,True,10.422331,0.000007,13.078745,0.293838
56,1,MS,1,Internode,1,False,-0.38437,0.000002,10.992664,0.051527
56,1,MS,1,Internode,2,True,0.598054,0.000002,11.193645,0.070928
56,1,MS,1,Lamina,1,True,9.220863,0.000007,12.963909,0.265795
56,1,MS,1,Sheath,1,True,2.518188,0.000003,11.559722,0.112066
56,1,MS,2,Internode,1,True,-0.222151,0.000002,11.136563,0.05456
56,1,MS,2,Lamina,1,True,2.392781,0.000003,11.499446,0.10932
56,1,MS,2,Sheath,1,True,0.083961,0.000002,11.231941,0.060565
56,1,MS,3,Internode,1,True,-0.378849,0.000002,11.078933,0.051526
56,1,MS,3,Lamina,1,True,0.450666,0.000002,11.108643,0.067998
56,1,MS,3,Sheath,1,True,-0.222745,0.000002,11.229302,0.054557
56,1,MS,4,Peduncle,1,False,0.153079,0.000002,11.19054,0.06206
56,1,MS,4,Peduncle,2,True,5.029206,0.000004,12.055276,0.168867
56,1,MS,5,Chaff,1,True,10.422331,0.000007,13.078745,0.293838
57,1,MS,1,Internode,1,False,-0.489914,0.000002,11.71951,0.05
57,1,MS,1,Internode,2,True,-0.25005,0.000002,11.785733,0.054538
57,1,MS,1,Lamina,1,True,2.499895,0.000004,12.079077,0.111852
57,1,MS,1,Sheath,1,True,0.358937,0.000002,11.948643,0.066417
57,1,MS,2,Internode,1,True,-0.48726,0.000002,11.815239,0.05
57,1,MS,2,Lamina,1,True,0.282913,0.000002,11.830923,0.064959
57,1,MS,2,Sheath,1,True,-0.327918,0.000002,11.874211,0.053028
57,1,MS,3,Internode,1,True,-0.485414,0.000002,11.785576,0.05
57,1,MS,3,Lamina,1,True,-0.25295,0.000002,11.734405,0.05454
57,1,MS,3,Sheath,1,True,-0.487778,0.000002,11.88862,0.05
57,1,MS,4,Peduncle,1,False,-0.33391,0.000002,11.832091,0.053029
57,1,MS,4,Peduncle,2,True,1.136777,0.000003,11.91229,0.08239
57,1,MS,5,Chaff,1,True,2.930447,0.000004,12.129367,0.121415
